condition	Time	fluorescence
20210118-F54K-E4-5-0-20	0	5120
20210118-F54K-E4-5-0-20	5	5096
20210118-F54K-E4-5-0-20	10	4973
20210118-F54K-E4-5-0-20	15	4988
20210118-F54K-E4-5-0-20	20	5011
20210118-F54K-E4-5-0-20	25	5000
20210118-F54K-E4-5-0-20	30	5002
20210118-F54K-E4-5-0-20	35	5017
20210118-F54K-E4-5-0-20	40	5019
20210118-F54K-E4-5-0-20	45	5036
20210118-F54K-E4-5-0-20	50	5044
20210118-F54K-E4-5-0-20	55	5034
20210118-F54K-E4-5-0-20	60	5041
20210118-F54K-E4-5-0-20	65	5076
20210118-F54K-E4-5-0-20	70	5079
20210118-F54K-E4-5-0-20	75	5046
20210118-F54K-E4-5-0-20	80	5135
20210118-F54K-E4-5-0-20	85	5120
20210118-F54K-E4-5-0-20	90	5139
20210118-F54K-E4-5-0-20	95	5116
20210118-F54K-E4-5-0-20	100	5128
20210118-F54K-E4-5-0-20	105	5173
20210118-F54K-E4-5-0-20	110	5127
20210118-F54K-E4-5-0-20	115	5191
20210118-F54K-E4-5-0-20	120	5132
20210118-F54K-E4-5-0-20	125	5190
20210118-F54K-E4-5-0-20	130	5134
20210118-F54K-E4-5-0-20	135	5139
20210118-F54K-E4-5-0-20	140	5170
20210118-F54K-E4-5-0-20	145	5152
20210118-F54K-E4-5-0-20	150	5166
20210118-F54K-E4-5-0-20	155	5115
20210118-F54K-E4-5-0-20	160	5091
20210118-F54K-E4-5-0-20	165	5124
20210118-F54K-E4-5-0-20	170	5090
20210118-F54K-E4-5-0-20	175	5111
20210118-F54K-E4-5-0-20	180	5108
20210118-F54K-E4-5-0-20	185	5139
20210118-F54K-E4-5-0-20	190	5164
20210118-F54K-E4-5-0-20	195	5128
20210118-F54K-E4-5-0-20	200	5137
20210118-F54K-E4-5-0-20	205	5164
20210118-F54K-E4-5-0-20	210	5170
20210118-F54K-E4-5-0-20	215	5129
20210118-F54K-E4-5-0-20	220	5166
20210118-F54K-E4-5-0-20	225	5195
20210118-F54K-E4-5-0-20	230	5156
20210118-F54K-E4-5-0-20	235	5151
20210118-F54K-E4-5-0-20	240	5156
20210118-F54K-E4-5-0-20	245	5138
20210118-F54K-E4-5-0-20	250	5138
20210118-F54K-E4-5-0-20	255	5160
20210118-F54K-E4-5-0-20	260	5138
20210118-F54K-E4-5-0-20	265	5163
20210118-F54K-E4-5-0-20	270	5187
20210118-F54K-E4-5-0-20	275	5118
