condition	Time	fluorescence
20210117-G35A-C5-5-1-20	0	5684
20210117-G35A-C5-5-1-20	5	5901
20210117-G35A-C5-5-1-20	10	6225
20210117-G35A-C5-5-1-20	15	6356
20210117-G35A-C5-5-1-20	20	6624
20210117-G35A-C5-5-1-20	25	6830
20210117-G35A-C5-5-1-20	30	7047
20210117-G35A-C5-5-1-20	35	7394
20210117-G35A-C5-5-1-20	40	7626
20210117-G35A-C5-5-1-20	45	7887
20210117-G35A-C5-5-1-20	50	8052
20210117-G35A-C5-5-1-20	55	8280
20210117-G35A-C5-5-1-20	60	8560
20210117-G35A-C5-5-1-20	65	8925
20210117-G35A-C5-5-1-20	70	9134
20210117-G35A-C5-5-1-20	75	9269
20210117-G35A-C5-5-1-20	80	9484
20210117-G35A-C5-5-1-20	85	9858
20210117-G35A-C5-5-1-20	90	10057
20210117-G35A-C5-5-1-20	95	10274
20210117-G35A-C5-5-1-20	100	10526
20210117-G35A-C5-5-1-20	105	10725
20210117-G35A-C5-5-1-20	110	10887
20210117-G35A-C5-5-1-20	115	11173
20210117-G35A-C5-5-1-20	120	11449
20210117-G35A-C5-5-1-20	125	11537
20210117-G35A-C5-5-1-20	130	11775
20210117-G35A-C5-5-1-20	135	11978
20210117-G35A-C5-5-1-20	140	12142
20210117-G35A-C5-5-1-20	145	12369
20210117-G35A-C5-5-1-20	150	12630
20210117-G35A-C5-5-1-20	155	12661
20210117-G35A-C5-5-1-20	160	12831
20210117-G35A-C5-5-1-20	165	13096
20210117-G35A-C5-5-1-20	170	13138
20210117-G35A-C5-5-1-20	175	13322
20210117-G35A-C5-5-1-20	180	13559
20210117-G35A-C5-5-1-20	185	13579
20210117-G35A-C5-5-1-20	190	13748
20210117-G35A-C5-5-1-20	195	13946
20210117-G35A-C5-5-1-20	200	14044
20210117-G35A-C5-5-1-20	205	14101
20210117-G35A-C5-5-1-20	210	14170
20210117-G35A-C5-5-1-20	215	14273
20210117-G35A-C5-5-1-20	220	14325
20210117-G35A-C5-5-1-20	225	14431
20210117-G35A-C5-5-1-20	230	14737
20210117-G35A-C5-5-1-20	235	14727
20210117-G35A-C5-5-1-20	240	14771
20210117-G35A-C5-5-1-20	245	14802
20210117-G35A-C5-5-1-20	250	14940
20210117-G35A-C5-5-1-20	255	14930
20210117-G35A-C5-5-1-20	260	14974
20210117-G35A-C5-5-1-20	265	15059
20210117-G35A-C5-5-1-20	270	15066
20210117-G35A-C5-5-1-20	275	15062
20210117-G35A-C5-5-1-20	280	15122
20210117-G35A-C5-5-1-20	285	15095
20210117-G35A-C5-5-1-20	290	15254
20210117-G35A-C5-5-1-20	295	15251
20210117-G35A-C5-5-1-20	300	15194
20210117-G35A-C5-5-1-20	305	15069
20210117-G35A-C5-5-1-20	310	15178
20210117-G35A-C5-5-1-20	315	15288
20210117-G35A-C5-5-1-20	320	15241
20210117-G35A-C5-5-1-20	325	15197
20210117-G35A-C5-5-1-20	330	15262
20210117-G35A-C5-5-1-20	335	15168
20210117-G35A-C5-5-1-20	340	15295
20210117-G35A-C5-5-1-20	345	15386
20210117-G35A-C5-5-1-20	350	15362
20210117-G35A-C5-5-1-20	355	15338
20210117-G35A-C5-5-1-20	360	15292
20210117-G35A-C5-5-1-20	365	15299
20210117-G35A-C5-5-1-20	370	15238
20210117-G35A-C5-5-1-20	375	15315
20210117-G35A-C5-5-1-20	380	15182
20210117-G35A-C5-5-1-20	385	15128
20210117-G35A-C5-5-1-20	390	15384
20210117-G35A-C5-5-1-20	395	15233
20210117-G35A-C5-5-1-20	400	15254
20210117-G35A-C5-5-1-20	405	15379
20210117-G35A-C5-5-1-20	410	15232
20210117-G35A-C5-5-1-20	415	15380
20210117-G35A-C5-5-1-20	420	15168
20210117-G35A-C5-5-1-20	425	15295
20210117-G35A-C5-5-1-20	430	15205
20210117-G35A-C5-5-1-20	435	15214
20210117-G35A-C5-5-1-20	440	15251
20210117-G35A-C5-5-1-20	445	15213
20210117-G35A-C5-5-1-20	450	15221
20210117-G35A-C5-5-1-20	455	15220
20210117-G35A-C5-5-1-20	460	15188
20210117-G35A-C5-5-1-20	465	15236
20210117-G35A-C5-5-1-20	470	15301
20210117-G35A-C5-5-1-20	475	15230
20210117-G35A-C5-5-1-20	480	15249
20210117-G35A-C5-5-1-20	485	15147
20210117-G35A-C5-5-1-20	490	15212
20210117-G35A-C5-5-1-20	495	15103
20210117-G35A-C5-5-1-20	500	15259
20210117-G35A-C5-5-1-20	505	15354
20210117-G35A-C5-5-1-20	510	15187
20210117-G35A-C5-5-1-20	515	15286
20210117-G35A-C5-5-1-20	520	15073
20210117-G35A-C5-5-1-20	525	15109
20210117-G35A-C5-5-1-20	530	15194
20210117-G35A-C5-5-1-20	535	15170
20210117-G35A-C5-5-1-20	540	15254
20210117-G35A-C5-5-1-20	545	15153
20210117-G35A-C5-5-1-20	550	15290
20210117-G35A-C5-5-1-20	555	15249
20210117-G35A-C5-5-1-20	560	15135
20210117-G35A-C5-5-1-20	565	15191
20210117-G35A-C5-5-1-20	570	15070
20210117-G35A-C5-5-1-20	575	15328
20210117-G35A-C5-5-1-20	580	15235
20210117-G35A-C5-5-1-20	585	15155
20210117-G35A-C5-5-1-20	590	15175
20210117-G35A-C5-5-1-20	595	15088
20210117-G35A-C5-5-1-20	600	15200
