condition	Time	fluorescence
20210118-F54A-E2-5-0-20	0	5091
20210118-F54A-E2-5-0-20	5	5135
20210118-F54A-E2-5-0-20	10	5082
20210118-F54A-E2-5-0-20	15	5110
20210118-F54A-E2-5-0-20	20	5137
20210118-F54A-E2-5-0-20	25	5126
20210118-F54A-E2-5-0-20	30	5137
20210118-F54A-E2-5-0-20	35	5156
20210118-F54A-E2-5-0-20	40	5120
20210118-F54A-E2-5-0-20	45	5159
20210118-F54A-E2-5-0-20	50	5115
20210118-F54A-E2-5-0-20	55	5101
20210118-F54A-E2-5-0-20	60	5113
20210118-F54A-E2-5-0-20	65	5130
20210118-F54A-E2-5-0-20	70	5119
20210118-F54A-E2-5-0-20	75	5154
20210118-F54A-E2-5-0-20	80	5178
20210118-F54A-E2-5-0-20	85	5124
20210118-F54A-E2-5-0-20	90	5109
20210118-F54A-E2-5-0-20	95	5135
20210118-F54A-E2-5-0-20	100	5219
20210118-F54A-E2-5-0-20	105	5190
20210118-F54A-E2-5-0-20	110	5238
20210118-F54A-E2-5-0-20	115	5224
20210118-F54A-E2-5-0-20	120	5244
20210118-F54A-E2-5-0-20	125	5267
20210118-F54A-E2-5-0-20	130	5254
20210118-F54A-E2-5-0-20	135	5266
20210118-F54A-E2-5-0-20	140	5284
20210118-F54A-E2-5-0-20	145	5305
20210118-F54A-E2-5-0-20	150	5257
20210118-F54A-E2-5-0-20	155	5283
20210118-F54A-E2-5-0-20	160	5216
20210118-F54A-E2-5-0-20	165	5258
20210118-F54A-E2-5-0-20	170	5333
20210118-F54A-E2-5-0-20	175	5264
20210118-F54A-E2-5-0-20	180	5318
20210118-F54A-E2-5-0-20	185	5224
20210118-F54A-E2-5-0-20	190	5257
20210118-F54A-E2-5-0-20	195	5317
20210118-F54A-E2-5-0-20	200	5310
20210118-F54A-E2-5-0-20	205	5332
20210118-F54A-E2-5-0-20	210	5325
20210118-F54A-E2-5-0-20	215	5308
20210118-F54A-E2-5-0-20	220	5253
20210118-F54A-E2-5-0-20	225	5294
20210118-F54A-E2-5-0-20	230	5278
20210118-F54A-E2-5-0-20	235	5318
20210118-F54A-E2-5-0-20	240	5304
20210118-F54A-E2-5-0-20	245	5275
20210118-F54A-E2-5-0-20	250	5244
20210118-F54A-E2-5-0-20	255	5271
20210118-F54A-E2-5-0-20	260	5262
20210118-F54A-E2-5-0-20	265	5314
20210118-F54A-E2-5-0-20	270	5320
20210118-F54A-E2-5-0-20	275	5279
20210118-F54A-E2-5-0-20	280	5286
20210118-F54A-E2-5-0-20	285	5300
20210118-F54A-E2-5-0-20	290	5275
20210118-F54A-E2-5-0-20	295	5300
20210118-F54A-E2-5-0-20	300	5281
20210118-F54A-E2-5-0-20	305	5298
20210118-F54A-E2-5-0-20	310	5268
20210118-F54A-E2-5-0-20	315	5271
20210118-F54A-E2-5-0-20	320	5262
20210118-F54A-E2-5-0-20	325	5286
20210118-F54A-E2-5-0-20	330	5273
20210118-F54A-E2-5-0-20	335	5266
20210118-F54A-E2-5-0-20	340	5339
20210118-F54A-E2-5-0-20	345	5344
20210118-F54A-E2-5-0-20	350	5280
20210118-F54A-E2-5-0-20	355	5322
20210118-F54A-E2-5-0-20	360	5247
20210118-F54A-E2-5-0-20	365	5265
20210118-F54A-E2-5-0-20	370	5286
20210118-F54A-E2-5-0-20	375	5269
20210118-F54A-E2-5-0-20	380	5270
20210118-F54A-E2-5-0-20	385	5304
20210118-F54A-E2-5-0-20	390	5296
20210118-F54A-E2-5-0-20	395	5258
20210118-F54A-E2-5-0-20	400	5291
20210118-F54A-E2-5-0-20	405	5319
20210118-F54A-E2-5-0-20	410	5327
20210118-F54A-E2-5-0-20	415	5268
20210118-F54A-E2-5-0-20	420	5304
20210118-F54A-E2-5-0-20	425	5310
20210118-F54A-E2-5-0-20	430	5245
20210118-F54A-E2-5-0-20	435	5271
20210118-F54A-E2-5-0-20	440	5327
20210118-F54A-E2-5-0-20	445	5277
20210118-F54A-E2-5-0-20	450	5236
20210118-F54A-E2-5-0-20	455	5284
20210118-F54A-E2-5-0-20	460	5286
20210118-F54A-E2-5-0-20	465	5266
20210118-F54A-E2-5-0-20	470	5313
20210118-F54A-E2-5-0-20	475	5301
20210118-F54A-E2-5-0-20	480	5223
20210118-F54A-E2-5-0-20	485	5308
20210118-F54A-E2-5-0-20	490	5290
20210118-F54A-E2-5-0-20	495	5357
20210118-F54A-E2-5-0-20	500	5363
20210118-F54A-E2-5-0-20	505	5355
20210118-F54A-E2-5-0-20	510	5339
20210118-F54A-E2-5-0-20	515	5339
20210118-F54A-E2-5-0-20	520	5361
20210118-F54A-E2-5-0-20	525	5324
20210118-F54A-E2-5-0-20	530	5347
20210118-F54A-E2-5-0-20	535	5319
20210118-F54A-E2-5-0-20	540	5330
20210118-F54A-E2-5-0-20	545	5350
20210118-F54A-E2-5-0-20	550	5334
20210118-F54A-E2-5-0-20	555	5347
20210118-F54A-E2-5-0-20	560	5314
20210118-F54A-E2-5-0-20	565	5366
20210118-F54A-E2-5-0-20	570	5328
20210118-F54A-E2-5-0-20	575	5353
20210118-F54A-E2-5-0-20	580	5330
20210118-F54A-E2-5-0-20	585	5334
20210118-F54A-E2-5-0-20	590	5316
20210118-F54A-E2-5-0-20	595	5372
20210118-F54A-E2-5-0-20	600	5332
20210118-F54A-E2-5-0-20	605	5305
20210118-F54A-E2-5-0-20	610	5310
20210118-F54A-E2-5-0-20	615	5306
20210118-F54A-E2-5-0-20	620	5318
20210118-F54A-E2-5-0-20	625	5328
20210118-F54A-E2-5-0-20	630	5407
20210118-F54A-E2-5-0-20	635	5297
20210118-F54A-E2-5-0-20	640	5330
20210118-F54A-E2-5-0-20	645	5421
20210118-F54A-E2-5-0-20	650	5376
20210118-F54A-E2-5-0-20	655	5337
20210118-F54A-E2-5-0-20	660	5338
20210118-F54A-E2-5-0-20	665	5415
20210118-F54A-E2-5-0-20	670	5334
20210118-F54A-E2-5-0-20	675	5380
20210118-F54A-E2-5-0-20	680	5347
20210118-F54A-E2-5-0-20	685	5306
20210118-F54A-E2-5-0-20	690	5292
20210118-F54A-E2-5-0-20	695	5341
20210118-F54A-E2-5-0-20	700	5370
20210118-F54A-E2-5-0-20	705	5311
20210118-F54A-E2-5-0-20	710	5361
20210118-F54A-E2-5-0-20	715	5423
20210118-F54A-E2-5-0-20	720	5364
20210118-F54A-E2-5-0-20	725	5393
20210118-F54A-E2-5-0-20	730	5362
20210118-F54A-E2-5-0-20	735	5302
20210118-F54A-E2-5-0-20	740	5388
20210118-F54A-E2-5-0-20	745	5374
20210118-F54A-E2-5-0-20	750	5389
20210118-F54A-E2-5-0-20	755	5357
20210118-F54A-E2-5-0-20	760	5420
20210118-F54A-E2-5-0-20	765	5384
20210118-F54A-E2-5-0-20	770	5332
20210118-F54A-E2-5-0-20	775	5389
20210118-F54A-E2-5-0-20	780	5369
20210118-F54A-E2-5-0-20	785	5352
20210118-F54A-E2-5-0-20	790	5376
20210118-F54A-E2-5-0-20	795	5399
20210118-F54A-E2-5-0-20	800	5341
20210118-F54A-E2-5-0-20	805	5314
20210118-F54A-E2-5-0-20	810	5358
20210118-F54A-E2-5-0-20	815	5392
20210118-F54A-E2-5-0-20	820	5327
20210118-F54A-E2-5-0-20	825	5340
20210118-F54A-E2-5-0-20	830	5397
20210118-F54A-E2-5-0-20	835	5353
20210118-F54A-E2-5-0-20	840	5383
20210118-F54A-E2-5-0-20	845	5351
20210118-F54A-E2-5-0-20	850	5367
20210118-F54A-E2-5-0-20	855	5373
20210118-F54A-E2-5-0-20	860	5340
20210118-F54A-E2-5-0-20	865	5369
20210118-F54A-E2-5-0-20	870	5404
20210118-F54A-E2-5-0-20	875	5387
20210118-F54A-E2-5-0-20	880	5323
20210118-F54A-E2-5-0-20	885	5387
20210118-F54A-E2-5-0-20	890	5398
20210118-F54A-E2-5-0-20	895	5377
20210118-F54A-E2-5-0-20	900	5359
20210118-F54A-E2-5-0-20	905	5364
20210118-F54A-E2-5-0-20	910	5420
20210118-F54A-E2-5-0-20	915	5374
20210118-F54A-E2-5-0-20	920	5445
20210118-F54A-E2-5-0-20	925	5427
20210118-F54A-E2-5-0-20	930	5427
20210118-F54A-E2-5-0-20	935	5431
20210118-F54A-E2-5-0-20	940	5401
20210118-F54A-E2-5-0-20	945	5423
20210118-F54A-E2-5-0-20	950	5416
20210118-F54A-E2-5-0-20	955	5339
20210118-F54A-E2-5-0-20	960	5360
20210118-F54A-E2-5-0-20	965	5415
20210118-F54A-E2-5-0-20	970	5350
20210118-F54A-E2-5-0-20	975	5413
20210118-F54A-E2-5-0-20	980	5387
20210118-F54A-E2-5-0-20	985	5380
20210118-F54A-E2-5-0-20	990	5384
20210118-F54A-E2-5-0-20	995	5357
20210118-F54A-E2-5-0-20	1000	5377
20210118-F54A-E2-5-0-20	1005	5378
20210118-F54A-E2-5-0-20	1010	5415
20210118-F54A-E2-5-0-20	1015	5377
20210118-F54A-E2-5-0-20	1020	5436
20210118-F54A-E2-5-0-20	1025	5412
20210118-F54A-E2-5-0-20	1030	5379
20210118-F54A-E2-5-0-20	1035	5408
20210118-F54A-E2-5-0-20	1040	5402
20210118-F54A-E2-5-0-20	1045	5425
20210118-F54A-E2-5-0-20	1050	5390
20210118-F54A-E2-5-0-20	1055	5375
20210118-F54A-E2-5-0-20	1060	5423
20210118-F54A-E2-5-0-20	1065	5393
20210118-F54A-E2-5-0-20	1070	5410
20210118-F54A-E2-5-0-20	1075	5443
20210118-F54A-E2-5-0-20	1080	5425
20210118-F54A-E2-5-0-20	1085	5384
20210118-F54A-E2-5-0-20	1090	5459
20210118-F54A-E2-5-0-20	1095	5399
20210118-F54A-E2-5-0-20	1100	5404
20210118-F54A-E2-5-0-20	1105	5436
20210118-F54A-E2-5-0-20	1110	5413
20210118-F54A-E2-5-0-20	1115	5414
20210118-F54A-E2-5-0-20	1120	5390
20210118-F54A-E2-5-0-20	1125	5431
20210118-F54A-E2-5-0-20	1130	5425
20210118-F54A-E2-5-0-20	1135	5450
20210118-F54A-E2-5-0-20	1140	5433
20210118-F54A-E2-5-0-20	1145	5422
20210118-F54A-E2-5-0-20	1150	5445
20210118-F54A-E2-5-0-20	1155	5419
20210118-F54A-E2-5-0-20	1160	5438
20210118-F54A-E2-5-0-20	1165	5446
20210118-F54A-E2-5-0-20	1170	5457
20210118-F54A-E2-5-0-20	1175	5402
20210118-F54A-E2-5-0-20	1180	5418
20210118-F54A-E2-5-0-20	1185	5470
20210118-F54A-E2-5-0-20	1190	5454
20210118-F54A-E2-5-0-20	1195	5440
20210118-F54A-E2-5-0-20	1200	5429
20210118-F54A-E2-5-0-20	1205	5418
20210118-F54A-E2-5-0-20	1210	5452
20210118-F54A-E2-5-0-20	1215	5456
20210118-F54A-E2-5-0-20	1220	5450
20210118-F54A-E2-5-0-20	1225	5473
20210118-F54A-E2-5-0-20	1230	5379
20210118-F54A-E2-5-0-20	1235	5498
20210118-F54A-E2-5-0-20	1240	5448
20210118-F54A-E2-5-0-20	1245	5458
20210118-F54A-E2-5-0-20	1250	5432
20210118-F54A-E2-5-0-20	1255	5421
20210118-F54A-E2-5-0-20	1260	5499
20210118-F54A-E2-5-0-20	1265	5447
20210118-F54A-E2-5-0-20	1270	5467
20210118-F54A-E2-5-0-20	1275	5452
20210118-F54A-E2-5-0-20	1280	5457
20210118-F54A-E2-5-0-20	1285	5474
20210118-F54A-E2-5-0-20	1290	5528
20210118-F54A-E2-5-0-20	1295	5480
20210118-F54A-E2-5-0-20	1300	5468
20210118-F54A-E2-5-0-20	1305	5450
20210118-F54A-E2-5-0-20	1310	5479
20210118-F54A-E2-5-0-20	1315	5491
20210118-F54A-E2-5-0-20	1320	5474
20210118-F54A-E2-5-0-20	1325	5525
20210118-F54A-E2-5-0-20	1330	5493
20210118-F54A-E2-5-0-20	1335	5436
20210118-F54A-E2-5-0-20	1340	5468
20210118-F54A-E2-5-0-20	1345	5447
20210118-F54A-E2-5-0-20	1350	5477
20210118-F54A-E2-5-0-20	1355	5439
20210118-F54A-E2-5-0-20	1360	5508
20210118-F54A-E2-5-0-20	1365	5502
20210118-F54A-E2-5-0-20	1370	5502
20210118-F54A-E2-5-0-20	1375	5481
20210118-F54A-E2-5-0-20	1380	5495
20210118-F54A-E2-5-0-20	1385	5457
