condition	Time	fluorescence
20210117-WT-C8-5-0-20	0	5135
20210117-WT-C8-5-0-20	5	5070
20210117-WT-C8-5-0-20	10	5103
20210117-WT-C8-5-0-20	15	5155
20210117-WT-C8-5-0-20	20	5186
20210117-WT-C8-5-0-20	25	5168
20210117-WT-C8-5-0-20	30	5163
20210117-WT-C8-5-0-20	35	5113
20210117-WT-C8-5-0-20	40	5196
20210117-WT-C8-5-0-20	45	5155
20210117-WT-C8-5-0-20	50	5226
20210117-WT-C8-5-0-20	55	5132
20210117-WT-C8-5-0-20	60	5154
20210117-WT-C8-5-0-20	65	5193
20210117-WT-C8-5-0-20	70	5178
20210117-WT-C8-5-0-20	75	5179
20210117-WT-C8-5-0-20	80	5164
20210117-WT-C8-5-0-20	85	5183
20210117-WT-C8-5-0-20	90	5225
20210117-WT-C8-5-0-20	95	5175
20210117-WT-C8-5-0-20	100	5181
20210117-WT-C8-5-0-20	105	5174
20210117-WT-C8-5-0-20	110	5224
20210117-WT-C8-5-0-20	115	5245
20210117-WT-C8-5-0-20	120	5258
20210117-WT-C8-5-0-20	125	5236
20210117-WT-C8-5-0-20	130	5199
20210117-WT-C8-5-0-20	135	5193
20210117-WT-C8-5-0-20	140	5287
20210117-WT-C8-5-0-20	145	5225
20210117-WT-C8-5-0-20	150	5260
20210117-WT-C8-5-0-20	155	5248
20210117-WT-C8-5-0-20	160	5265
20210117-WT-C8-5-0-20	165	5239
20210117-WT-C8-5-0-20	170	5239
20210117-WT-C8-5-0-20	175	5244
20210117-WT-C8-5-0-20	180	5259
20210117-WT-C8-5-0-20	185	5265
20210117-WT-C8-5-0-20	190	5283
20210117-WT-C8-5-0-20	195	5279
20210117-WT-C8-5-0-20	200	5349
20210117-WT-C8-5-0-20	205	5291
20210117-WT-C8-5-0-20	210	5251
20210117-WT-C8-5-0-20	215	5262
20210117-WT-C8-5-0-20	220	5282
20210117-WT-C8-5-0-20	225	5270
20210117-WT-C8-5-0-20	230	5332
20210117-WT-C8-5-0-20	235	5305
20210117-WT-C8-5-0-20	240	5274
20210117-WT-C8-5-0-20	245	5263
20210117-WT-C8-5-0-20	250	5297
20210117-WT-C8-5-0-20	255	5295
20210117-WT-C8-5-0-20	260	5309
20210117-WT-C8-5-0-20	265	5293
20210117-WT-C8-5-0-20	270	5304
20210117-WT-C8-5-0-20	275	5304
20210117-WT-C8-5-0-20	280	5269
20210117-WT-C8-5-0-20	285	5281
20210117-WT-C8-5-0-20	290	5242
20210117-WT-C8-5-0-20	295	5275
20210117-WT-C8-5-0-20	300	5343
20210117-WT-C8-5-0-20	305	5331
20210117-WT-C8-5-0-20	310	5352
20210117-WT-C8-5-0-20	315	5327
20210117-WT-C8-5-0-20	320	5281
20210117-WT-C8-5-0-20	325	5305
20210117-WT-C8-5-0-20	330	5345
20210117-WT-C8-5-0-20	335	5365
20210117-WT-C8-5-0-20	340	5375
20210117-WT-C8-5-0-20	345	5318
20210117-WT-C8-5-0-20	350	5349
20210117-WT-C8-5-0-20	355	5281
20210117-WT-C8-5-0-20	360	5314
20210117-WT-C8-5-0-20	365	5323
20210117-WT-C8-5-0-20	370	5325
20210117-WT-C8-5-0-20	375	5346
20210117-WT-C8-5-0-20	380	5342
20210117-WT-C8-5-0-20	385	5348
20210117-WT-C8-5-0-20	390	5348
20210117-WT-C8-5-0-20	395	5377
20210117-WT-C8-5-0-20	400	5342
20210117-WT-C8-5-0-20	405	5295
20210117-WT-C8-5-0-20	410	5344
20210117-WT-C8-5-0-20	415	5319
20210117-WT-C8-5-0-20	420	5331
20210117-WT-C8-5-0-20	425	5343
20210117-WT-C8-5-0-20	430	5366
20210117-WT-C8-5-0-20	435	5314
20210117-WT-C8-5-0-20	440	5335
20210117-WT-C8-5-0-20	445	5353
20210117-WT-C8-5-0-20	450	5343
20210117-WT-C8-5-0-20	455	5297
20210117-WT-C8-5-0-20	460	5349
20210117-WT-C8-5-0-20	465	5418
20210117-WT-C8-5-0-20	470	5314
20210117-WT-C8-5-0-20	475	5359
20210117-WT-C8-5-0-20	480	5397
20210117-WT-C8-5-0-20	485	5416
20210117-WT-C8-5-0-20	490	5375
20210117-WT-C8-5-0-20	495	5332
20210117-WT-C8-5-0-20	500	5318
20210117-WT-C8-5-0-20	505	5332
20210117-WT-C8-5-0-20	510	5367
20210117-WT-C8-5-0-20	515	5386
20210117-WT-C8-5-0-20	520	5377
20210117-WT-C8-5-0-20	525	5359
20210117-WT-C8-5-0-20	530	5367
20210117-WT-C8-5-0-20	535	5373
20210117-WT-C8-5-0-20	540	5353
20210117-WT-C8-5-0-20	545	5357
20210117-WT-C8-5-0-20	550	5408
20210117-WT-C8-5-0-20	555	5364
20210117-WT-C8-5-0-20	560	5399
20210117-WT-C8-5-0-20	565	5393
20210117-WT-C8-5-0-20	570	5371
20210117-WT-C8-5-0-20	575	5357
20210117-WT-C8-5-0-20	580	5381
20210117-WT-C8-5-0-20	585	5385
20210117-WT-C8-5-0-20	590	5352
20210117-WT-C8-5-0-20	595	5354
20210117-WT-C8-5-0-20	600	5391
20210117-WT-C8-5-0-20	605	5362
20210117-WT-C8-5-0-20	610	5364
20210117-WT-C8-5-0-20	615	5481
20210117-WT-C8-5-0-20	620	5387
20210117-WT-C8-5-0-20	625	5388
20210117-WT-C8-5-0-20	630	5390
20210117-WT-C8-5-0-20	635	5361
20210117-WT-C8-5-0-20	640	5367
20210117-WT-C8-5-0-20	645	5433
20210117-WT-C8-5-0-20	650	5395
20210117-WT-C8-5-0-20	655	5405
20210117-WT-C8-5-0-20	660	5407
20210117-WT-C8-5-0-20	665	5403
20210117-WT-C8-5-0-20	670	5436
20210117-WT-C8-5-0-20	675	5426
20210117-WT-C8-5-0-20	680	5436
20210117-WT-C8-5-0-20	685	5395
20210117-WT-C8-5-0-20	690	5394
20210117-WT-C8-5-0-20	695	5367
20210117-WT-C8-5-0-20	700	5383
20210117-WT-C8-5-0-20	705	5414
20210117-WT-C8-5-0-20	710	5376
20210117-WT-C8-5-0-20	715	5393
20210117-WT-C8-5-0-20	720	5421
20210117-WT-C8-5-0-20	725	5420
20210117-WT-C8-5-0-20	730	5459
20210117-WT-C8-5-0-20	735	5381
20210117-WT-C8-5-0-20	740	5433
20210117-WT-C8-5-0-20	745	5479
20210117-WT-C8-5-0-20	750	5445
20210117-WT-C8-5-0-20	755	5438
20210117-WT-C8-5-0-20	760	5407
20210117-WT-C8-5-0-20	765	5494
20210117-WT-C8-5-0-20	770	5424
20210117-WT-C8-5-0-20	775	5471
20210117-WT-C8-5-0-20	780	5432
20210117-WT-C8-5-0-20	785	5421
20210117-WT-C8-5-0-20	790	5377
20210117-WT-C8-5-0-20	795	5407
20210117-WT-C8-5-0-20	800	5450
20210117-WT-C8-5-0-20	805	5425
20210117-WT-C8-5-0-20	810	5411
20210117-WT-C8-5-0-20	815	5447
20210117-WT-C8-5-0-20	820	5466
20210117-WT-C8-5-0-20	825	5439
20210117-WT-C8-5-0-20	830	5435
20210117-WT-C8-5-0-20	835	5453
20210117-WT-C8-5-0-20	840	5407
20210117-WT-C8-5-0-20	845	5377
20210117-WT-C8-5-0-20	850	5457
20210117-WT-C8-5-0-20	855	5435
20210117-WT-C8-5-0-20	860	5433
20210117-WT-C8-5-0-20	865	5463
20210117-WT-C8-5-0-20	870	5449
20210117-WT-C8-5-0-20	875	5382
20210117-WT-C8-5-0-20	880	5433
20210117-WT-C8-5-0-20	885	5454
20210117-WT-C8-5-0-20	890	5454
20210117-WT-C8-5-0-20	895	5419
20210117-WT-C8-5-0-20	900	5462
20210117-WT-C8-5-0-20	905	5500
20210117-WT-C8-5-0-20	910	5411
20210117-WT-C8-5-0-20	915	5410
20210117-WT-C8-5-0-20	920	5457
20210117-WT-C8-5-0-20	925	5469
20210117-WT-C8-5-0-20	930	5431
20210117-WT-C8-5-0-20	935	5472
20210117-WT-C8-5-0-20	940	5474
20210117-WT-C8-5-0-20	945	5460
20210117-WT-C8-5-0-20	950	5468
20210117-WT-C8-5-0-20	955	5472
20210117-WT-C8-5-0-20	960	5491
20210117-WT-C8-5-0-20	965	5462
20210117-WT-C8-5-0-20	970	5428
20210117-WT-C8-5-0-20	975	5444
20210117-WT-C8-5-0-20	980	5466
20210117-WT-C8-5-0-20	985	5468
20210117-WT-C8-5-0-20	990	5454
20210117-WT-C8-5-0-20	995	5409
20210117-WT-C8-5-0-20	1000	5447
20210117-WT-C8-5-0-20	1005	5454
20210117-WT-C8-5-0-20	1010	5496
20210117-WT-C8-5-0-20	1015	5475
20210117-WT-C8-5-0-20	1020	5457
20210117-WT-C8-5-0-20	1025	5513
20210117-WT-C8-5-0-20	1030	5478
20210117-WT-C8-5-0-20	1035	5469
20210117-WT-C8-5-0-20	1040	5444
20210117-WT-C8-5-0-20	1045	5467
20210117-WT-C8-5-0-20	1050	5468
20210117-WT-C8-5-0-20	1055	5450
20210117-WT-C8-5-0-20	1060	5476
20210117-WT-C8-5-0-20	1065	5478
20210117-WT-C8-5-0-20	1070	5483
20210117-WT-C8-5-0-20	1075	5462
20210117-WT-C8-5-0-20	1080	5493
20210117-WT-C8-5-0-20	1085	5485
20210117-WT-C8-5-0-20	1090	5476
20210117-WT-C8-5-0-20	1095	5464
20210117-WT-C8-5-0-20	1100	5444
20210117-WT-C8-5-0-20	1105	5486
20210117-WT-C8-5-0-20	1110	5521
20210117-WT-C8-5-0-20	1115	5477
20210117-WT-C8-5-0-20	1120	5431
20210117-WT-C8-5-0-20	1125	5516
20210117-WT-C8-5-0-20	1130	5500
20210117-WT-C8-5-0-20	1135	5523
20210117-WT-C8-5-0-20	1140	5546
20210117-WT-C8-5-0-20	1145	5539
20210117-WT-C8-5-0-20	1150	5543
20210117-WT-C8-5-0-20	1155	5498
20210117-WT-C8-5-0-20	1160	5497
20210117-WT-C8-5-0-20	1165	5493
20210117-WT-C8-5-0-20	1170	5492
20210117-WT-C8-5-0-20	1175	5506
20210117-WT-C8-5-0-20	1180	5534
20210117-WT-C8-5-0-20	1185	5471
