condition	Time	fluorescence
20210117-G35D-C4-5-0-20	0	4967
20210117-G35D-C4-5-0-20	5	4943
20210117-G35D-C4-5-0-20	10	4966
20210117-G35D-C4-5-0-20	15	4979
20210117-G35D-C4-5-0-20	20	5022
20210117-G35D-C4-5-0-20	25	5017
20210117-G35D-C4-5-0-20	30	5024
20210117-G35D-C4-5-0-20	35	5066
20210117-G35D-C4-5-0-20	40	5094
20210117-G35D-C4-5-0-20	45	5092
20210117-G35D-C4-5-0-20	50	5123
20210117-G35D-C4-5-0-20	55	5115
20210117-G35D-C4-5-0-20	60	5187
20210117-G35D-C4-5-0-20	65	5101
20210117-G35D-C4-5-0-20	70	5174
20210117-G35D-C4-5-0-20	75	5113
20210117-G35D-C4-5-0-20	80	5152
20210117-G35D-C4-5-0-20	85	5142
20210117-G35D-C4-5-0-20	90	5126
20210117-G35D-C4-5-0-20	95	5149
20210117-G35D-C4-5-0-20	100	5121
20210117-G35D-C4-5-0-20	105	5102
20210117-G35D-C4-5-0-20	110	5137
20210117-G35D-C4-5-0-20	115	5164
20210117-G35D-C4-5-0-20	120	5136
20210117-G35D-C4-5-0-20	125	5154
20210117-G35D-C4-5-0-20	130	5169
20210117-G35D-C4-5-0-20	135	5195
20210117-G35D-C4-5-0-20	140	5175
20210117-G35D-C4-5-0-20	145	5197
20210117-G35D-C4-5-0-20	150	5141
20210117-G35D-C4-5-0-20	155	5160
20210117-G35D-C4-5-0-20	160	5159
20210117-G35D-C4-5-0-20	165	5170
20210117-G35D-C4-5-0-20	170	5190
20210117-G35D-C4-5-0-20	175	5170
20210117-G35D-C4-5-0-20	180	5186
20210117-G35D-C4-5-0-20	185	5189
20210117-G35D-C4-5-0-20	190	5174
20210117-G35D-C4-5-0-20	195	5183
20210117-G35D-C4-5-0-20	200	5160
20210117-G35D-C4-5-0-20	205	5126
20210117-G35D-C4-5-0-20	210	5218
20210117-G35D-C4-5-0-20	215	5193
20210117-G35D-C4-5-0-20	220	5190
20210117-G35D-C4-5-0-20	225	5193
20210117-G35D-C4-5-0-20	230	5231
20210117-G35D-C4-5-0-20	235	5158
20210117-G35D-C4-5-0-20	240	5165
20210117-G35D-C4-5-0-20	245	5172
20210117-G35D-C4-5-0-20	250	5143
20210117-G35D-C4-5-0-20	255	5155
20210117-G35D-C4-5-0-20	260	5159
20210117-G35D-C4-5-0-20	265	5182
20210117-G35D-C4-5-0-20	270	5221
20210117-G35D-C4-5-0-20	275	5196
20210117-G35D-C4-5-0-20	280	5205
20210117-G35D-C4-5-0-20	285	5216
20210117-G35D-C4-5-0-20	290	5200
20210117-G35D-C4-5-0-20	295	5150
20210117-G35D-C4-5-0-20	300	5224
20210117-G35D-C4-5-0-20	305	5224
20210117-G35D-C4-5-0-20	310	5190
20210117-G35D-C4-5-0-20	315	5178
20210117-G35D-C4-5-0-20	320	5201
20210117-G35D-C4-5-0-20	325	5188
20210117-G35D-C4-5-0-20	330	5210
20210117-G35D-C4-5-0-20	335	5213
20210117-G35D-C4-5-0-20	340	5205
20210117-G35D-C4-5-0-20	345	5247
20210117-G35D-C4-5-0-20	350	5189
20210117-G35D-C4-5-0-20	355	5179
20210117-G35D-C4-5-0-20	360	5180
20210117-G35D-C4-5-0-20	365	5190
20210117-G35D-C4-5-0-20	370	5238
20210117-G35D-C4-5-0-20	375	5195
20210117-G35D-C4-5-0-20	380	5196
20210117-G35D-C4-5-0-20	385	5260
20210117-G35D-C4-5-0-20	390	5201
20210117-G35D-C4-5-0-20	395	5208
20210117-G35D-C4-5-0-20	400	5203
20210117-G35D-C4-5-0-20	405	5206
20210117-G35D-C4-5-0-20	410	5241
20210117-G35D-C4-5-0-20	415	5165
20210117-G35D-C4-5-0-20	420	5239
20210117-G35D-C4-5-0-20	425	5178
20210117-G35D-C4-5-0-20	430	5227
20210117-G35D-C4-5-0-20	435	5216
20210117-G35D-C4-5-0-20	440	5210
20210117-G35D-C4-5-0-20	445	5202
20210117-G35D-C4-5-0-20	450	5198
20210117-G35D-C4-5-0-20	455	5219
20210117-G35D-C4-5-0-20	460	5170
20210117-G35D-C4-5-0-20	465	5163
20210117-G35D-C4-5-0-20	470	5250
20210117-G35D-C4-5-0-20	475	5244
20210117-G35D-C4-5-0-20	480	5229
20210117-G35D-C4-5-0-20	485	5217
20210117-G35D-C4-5-0-20	490	5228
20210117-G35D-C4-5-0-20	495	5204
20210117-G35D-C4-5-0-20	500	5275
20210117-G35D-C4-5-0-20	505	5195
20210117-G35D-C4-5-0-20	510	5195
20210117-G35D-C4-5-0-20	515	5176
20210117-G35D-C4-5-0-20	520	5218
20210117-G35D-C4-5-0-20	525	5250
20210117-G35D-C4-5-0-20	530	5238
20210117-G35D-C4-5-0-20	535	5267
20210117-G35D-C4-5-0-20	540	5202
20210117-G35D-C4-5-0-20	545	5259
20210117-G35D-C4-5-0-20	550	5215
20210117-G35D-C4-5-0-20	555	5260
20210117-G35D-C4-5-0-20	560	5172
20210117-G35D-C4-5-0-20	565	5271
20210117-G35D-C4-5-0-20	570	5257
20210117-G35D-C4-5-0-20	575	5249
20210117-G35D-C4-5-0-20	580	5240
20210117-G35D-C4-5-0-20	585	5245
20210117-G35D-C4-5-0-20	590	5253
20210117-G35D-C4-5-0-20	595	5284
20210117-G35D-C4-5-0-20	600	5298
20210117-G35D-C4-5-0-20	605	5240
20210117-G35D-C4-5-0-20	610	5298
20210117-G35D-C4-5-0-20	615	5260
20210117-G35D-C4-5-0-20	620	5245
20210117-G35D-C4-5-0-20	625	5216
20210117-G35D-C4-5-0-20	630	5292
20210117-G35D-C4-5-0-20	635	5219
20210117-G35D-C4-5-0-20	640	5252
