condition	Time	fluorescence
20210117-WT-C7-5-1-20	0	6050
20210117-WT-C7-5-1-20	5	6299
20210117-WT-C7-5-1-20	10	6492
20210117-WT-C7-5-1-20	15	6759
20210117-WT-C7-5-1-20	20	6972
20210117-WT-C7-5-1-20	25	7227
20210117-WT-C7-5-1-20	30	7448
20210117-WT-C7-5-1-20	35	7735
20210117-WT-C7-5-1-20	40	7893
20210117-WT-C7-5-1-20	45	8135
20210117-WT-C7-5-1-20	50	8399
20210117-WT-C7-5-1-20	55	8628
20210117-WT-C7-5-1-20	60	8941
20210117-WT-C7-5-1-20	65	9137
20210117-WT-C7-5-1-20	70	9274
20210117-WT-C7-5-1-20	75	9513
20210117-WT-C7-5-1-20	80	9767
20210117-WT-C7-5-1-20	85	10007
20210117-WT-C7-5-1-20	90	10285
20210117-WT-C7-5-1-20	95	10465
20210117-WT-C7-5-1-20	100	10627
20210117-WT-C7-5-1-20	105	10829
20210117-WT-C7-5-1-20	110	11226
20210117-WT-C7-5-1-20	115	11221
20210117-WT-C7-5-1-20	120	11481
20210117-WT-C7-5-1-20	125	11737
20210117-WT-C7-5-1-20	130	11901
20210117-WT-C7-5-1-20	135	12101
20210117-WT-C7-5-1-20	140	12287
20210117-WT-C7-5-1-20	145	12509
20210117-WT-C7-5-1-20	150	12698
20210117-WT-C7-5-1-20	155	12943
20210117-WT-C7-5-1-20	160	12995
20210117-WT-C7-5-1-20	165	13238
20210117-WT-C7-5-1-20	170	13396
20210117-WT-C7-5-1-20	175	13541
20210117-WT-C7-5-1-20	180	13756
20210117-WT-C7-5-1-20	185	13805
20210117-WT-C7-5-1-20	190	13935
20210117-WT-C7-5-1-20	195	14201
20210117-WT-C7-5-1-20	200	14127
20210117-WT-C7-5-1-20	205	14277
20210117-WT-C7-5-1-20	210	14491
20210117-WT-C7-5-1-20	215	14420
20210117-WT-C7-5-1-20	220	14481
20210117-WT-C7-5-1-20	225	14574
20210117-WT-C7-5-1-20	230	14632
20210117-WT-C7-5-1-20	235	14686
20210117-WT-C7-5-1-20	240	14685
20210117-WT-C7-5-1-20	245	14844
20210117-WT-C7-5-1-20	250	14885
20210117-WT-C7-5-1-20	255	14911
20210117-WT-C7-5-1-20	260	14881
20210117-WT-C7-5-1-20	265	14817
20210117-WT-C7-5-1-20	270	15038
20210117-WT-C7-5-1-20	275	14932
20210117-WT-C7-5-1-20	280	14864
20210117-WT-C7-5-1-20	285	15085
20210117-WT-C7-5-1-20	290	14972
20210117-WT-C7-5-1-20	295	14976
20210117-WT-C7-5-1-20	300	14923
20210117-WT-C7-5-1-20	305	14995
20210117-WT-C7-5-1-20	310	14978
