condition	Time	fluorescence
20210118-F54W-E11-5-1-20	0	7387
20210118-F54W-E11-5-1-20	5	7579
20210118-F54W-E11-5-1-20	10	7645
20210118-F54W-E11-5-1-20	15	7715
20210118-F54W-E11-5-1-20	20	7923
20210118-F54W-E11-5-1-20	25	8032
20210118-F54W-E11-5-1-20	30	8177
20210118-F54W-E11-5-1-20	35	8278
20210118-F54W-E11-5-1-20	40	8418
20210118-F54W-E11-5-1-20	45	8533
20210118-F54W-E11-5-1-20	50	8694
20210118-F54W-E11-5-1-20	55	8784
20210118-F54W-E11-5-1-20	60	8862
20210118-F54W-E11-5-1-20	65	9034
20210118-F54W-E11-5-1-20	70	9143
20210118-F54W-E11-5-1-20	75	9323
20210118-F54W-E11-5-1-20	80	9345
20210118-F54W-E11-5-1-20	85	9430
20210118-F54W-E11-5-1-20	90	9606
20210118-F54W-E11-5-1-20	95	9709
20210118-F54W-E11-5-1-20	100	9908
20210118-F54W-E11-5-1-20	105	9988
20210118-F54W-E11-5-1-20	110	10127
20210118-F54W-E11-5-1-20	115	10239
20210118-F54W-E11-5-1-20	120	10292
20210118-F54W-E11-5-1-20	125	10402
20210118-F54W-E11-5-1-20	130	10506
20210118-F54W-E11-5-1-20	135	10674
20210118-F54W-E11-5-1-20	140	10766
20210118-F54W-E11-5-1-20	145	10883
20210118-F54W-E11-5-1-20	150	11052
20210118-F54W-E11-5-1-20	155	11098
20210118-F54W-E11-5-1-20	160	11173
20210118-F54W-E11-5-1-20	165	11391
20210118-F54W-E11-5-1-20	170	11448
20210118-F54W-E11-5-1-20	175	11582
20210118-F54W-E11-5-1-20	180	11603
20210118-F54W-E11-5-1-20	185	11633
20210118-F54W-E11-5-1-20	190	11819
20210118-F54W-E11-5-1-20	195	11851
20210118-F54W-E11-5-1-20	200	12070
20210118-F54W-E11-5-1-20	205	12142
20210118-F54W-E11-5-1-20	210	12207
20210118-F54W-E11-5-1-20	215	12313
20210118-F54W-E11-5-1-20	220	12425
20210118-F54W-E11-5-1-20	225	12418
20210118-F54W-E11-5-1-20	230	12451
20210118-F54W-E11-5-1-20	235	12599
