condition	Time	fluorescence
20210117-G35A-C11-5-1-20	0	5621
20210117-G35A-C11-5-1-20	5	5821
20210117-G35A-C11-5-1-20	10	6067
20210117-G35A-C11-5-1-20	15	6276
20210117-G35A-C11-5-1-20	20	6536
20210117-G35A-C11-5-1-20	25	6825
20210117-G35A-C11-5-1-20	30	7007
20210117-G35A-C11-5-1-20	35	7276
20210117-G35A-C11-5-1-20	40	7583
20210117-G35A-C11-5-1-20	45	7772
20210117-G35A-C11-5-1-20	50	7970
20210117-G35A-C11-5-1-20	55	8259
20210117-G35A-C11-5-1-20	60	8431
20210117-G35A-C11-5-1-20	65	8651
20210117-G35A-C11-5-1-20	70	8911
20210117-G35A-C11-5-1-20	75	9120
20210117-G35A-C11-5-1-20	80	9359
20210117-G35A-C11-5-1-20	85	9578
20210117-G35A-C11-5-1-20	90	9852
20210117-G35A-C11-5-1-20	95	10142
20210117-G35A-C11-5-1-20	100	10284
20210117-G35A-C11-5-1-20	105	10482
20210117-G35A-C11-5-1-20	110	10679
20210117-G35A-C11-5-1-20	115	11008
20210117-G35A-C11-5-1-20	120	11180
20210117-G35A-C11-5-1-20	125	11331
20210117-G35A-C11-5-1-20	130	11585
20210117-G35A-C11-5-1-20	135	11721
20210117-G35A-C11-5-1-20	140	11933
20210117-G35A-C11-5-1-20	145	12018
20210117-G35A-C11-5-1-20	150	12288
20210117-G35A-C11-5-1-20	155	12462
20210117-G35A-C11-5-1-20	160	12704
20210117-G35A-C11-5-1-20	165	12860
20210117-G35A-C11-5-1-20	170	13041
20210117-G35A-C11-5-1-20	175	13186
20210117-G35A-C11-5-1-20	180	13355
20210117-G35A-C11-5-1-20	185	13320
20210117-G35A-C11-5-1-20	190	13537
20210117-G35A-C11-5-1-20	195	13660
20210117-G35A-C11-5-1-20	200	13944
20210117-G35A-C11-5-1-20	205	13908
20210117-G35A-C11-5-1-20	210	14083
20210117-G35A-C11-5-1-20	215	14054
20210117-G35A-C11-5-1-20	220	14241
20210117-G35A-C11-5-1-20	225	14285
20210117-G35A-C11-5-1-20	230	14326
20210117-G35A-C11-5-1-20	235	14442
20210117-G35A-C11-5-1-20	240	14447
20210117-G35A-C11-5-1-20	245	14605
20210117-G35A-C11-5-1-20	250	14605
20210117-G35A-C11-5-1-20	255	14620
20210117-G35A-C11-5-1-20	260	14695
20210117-G35A-C11-5-1-20	265	14710
20210117-G35A-C11-5-1-20	270	14715
20210117-G35A-C11-5-1-20	275	14854
20210117-G35A-C11-5-1-20	280	14858
20210117-G35A-C11-5-1-20	285	14861
20210117-G35A-C11-5-1-20	290	14826
20210117-G35A-C11-5-1-20	295	14902
20210117-G35A-C11-5-1-20	300	14872
20210117-G35A-C11-5-1-20	305	14952
20210117-G35A-C11-5-1-20	310	14875
20210117-G35A-C11-5-1-20	315	14890
20210117-G35A-C11-5-1-20	320	14808
20210117-G35A-C11-5-1-20	325	14929
20210117-G35A-C11-5-1-20	330	14954
20210117-G35A-C11-5-1-20	335	15099
20210117-G35A-C11-5-1-20	340	14894
20210117-G35A-C11-5-1-20	345	14895
20210117-G35A-C11-5-1-20	350	14926
20210117-G35A-C11-5-1-20	355	14911
20210117-G35A-C11-5-1-20	360	14911
20210117-G35A-C11-5-1-20	365	15062
20210117-G35A-C11-5-1-20	370	14944
