condition	Time	fluorescence
20201117-F28V-A4-5-0-20	0	4550
20201117-F28V-A4-5-0-20	5	4578
20201117-F28V-A4-5-0-20	10	4571
20201117-F28V-A4-5-0-20	15	4522
20201117-F28V-A4-5-0-20	20	4603
20201117-F28V-A4-5-0-20	25	4572
20201117-F28V-A4-5-0-20	30	4572
20201117-F28V-A4-5-0-20	35	4525
20201117-F28V-A4-5-0-20	40	4571
20201117-F28V-A4-5-0-20	45	4575
20201117-F28V-A4-5-0-20	50	4571
20201117-F28V-A4-5-0-20	55	4545
20201117-F28V-A4-5-0-20	60	4525
20201117-F28V-A4-5-0-20	65	4552
20201117-F28V-A4-5-0-20	70	4574
20201117-F28V-A4-5-0-20	75	4549
20201117-F28V-A4-5-0-20	80	4646
20201117-F28V-A4-5-0-20	85	4590
20201117-F28V-A4-5-0-20	90	4586
20201117-F28V-A4-5-0-20	95	4560
20201117-F28V-A4-5-0-20	100	4626
20201117-F28V-A4-5-0-20	105	4552
20201117-F28V-A4-5-0-20	110	4554
20201117-F28V-A4-5-0-20	115	4644
20201117-F28V-A4-5-0-20	120	4588
20201117-F28V-A4-5-0-20	125	4609
20201117-F28V-A4-5-0-20	130	4592
20201117-F28V-A4-5-0-20	135	4606
20201117-F28V-A4-5-0-20	140	4624
20201117-F28V-A4-5-0-20	145	4595
20201117-F28V-A4-5-0-20	150	4590
20201117-F28V-A4-5-0-20	155	4594
20201117-F28V-A4-5-0-20	160	4586
20201117-F28V-A4-5-0-20	165	4581
20201117-F28V-A4-5-0-20	170	4618
20201117-F28V-A4-5-0-20	175	4616
20201117-F28V-A4-5-0-20	180	4581
20201117-F28V-A4-5-0-20	185	4585
20201117-F28V-A4-5-0-20	190	4614
20201117-F28V-A4-5-0-20	195	4635
20201117-F28V-A4-5-0-20	200	4628
20201117-F28V-A4-5-0-20	205	4624
20201117-F28V-A4-5-0-20	210	4590
20201117-F28V-A4-5-0-20	215	4619
20201117-F28V-A4-5-0-20	220	4594
20201117-F28V-A4-5-0-20	225	4634
20201117-F28V-A4-5-0-20	230	4635
20201117-F28V-A4-5-0-20	235	4628
20201117-F28V-A4-5-0-20	240	4604
20201117-F28V-A4-5-0-20	245	4606
20201117-F28V-A4-5-0-20	250	4602
20201117-F28V-A4-5-0-20	255	4615
20201117-F28V-A4-5-0-20	260	4640
20201117-F28V-A4-5-0-20	265	4607
20201117-F28V-A4-5-0-20	270	4617
20201117-F28V-A4-5-0-20	275	4581
20201117-F28V-A4-5-0-20	280	4577
20201117-F28V-A4-5-0-20	285	4598
20201117-F28V-A4-5-0-20	290	4578
20201117-F28V-A4-5-0-20	295	4604
20201117-F28V-A4-5-0-20	300	4592
20201117-F28V-A4-5-0-20	305	4596
20201117-F28V-A4-5-0-20	310	4608
20201117-F28V-A4-5-0-20	315	4579
20201117-F28V-A4-5-0-20	320	4584
20201117-F28V-A4-5-0-20	325	4615
20201117-F28V-A4-5-0-20	330	4573
20201117-F28V-A4-5-0-20	335	4615
20201117-F28V-A4-5-0-20	340	4581
20201117-F28V-A4-5-0-20	345	4611
20201117-F28V-A4-5-0-20	350	4560
20201117-F28V-A4-5-0-20	355	4630
20201117-F28V-A4-5-0-20	360	4646
20201117-F28V-A4-5-0-20	365	4574
20201117-F28V-A4-5-0-20	370	4566
20201117-F28V-A4-5-0-20	375	4642
20201117-F28V-A4-5-0-20	380	4559
20201117-F28V-A4-5-0-20	385	4654
20201117-F28V-A4-5-0-20	390	4615
20201117-F28V-A4-5-0-20	395	4564
20201117-F28V-A4-5-0-20	400	4583
20201117-F28V-A4-5-0-20	405	4624
20201117-F28V-A4-5-0-20	410	4604
