condition	Time	fluorescence
20201117-F28V-A5-10-1-20	0	6717
20201117-F28V-A5-10-1-20	5	6685
20201117-F28V-A5-10-1-20	10	6627
20201117-F28V-A5-10-1-20	15	6763
20201117-F28V-A5-10-1-20	20	6755
20201117-F28V-A5-10-1-20	25	6817
20201117-F28V-A5-10-1-20	30	6792
20201117-F28V-A5-10-1-20	35	6814
20201117-F28V-A5-10-1-20	40	6944
20201117-F28V-A5-10-1-20	45	6956
20201117-F28V-A5-10-1-20	50	6953
20201117-F28V-A5-10-1-20	55	7000
20201117-F28V-A5-10-1-20	60	6988
20201117-F28V-A5-10-1-20	65	7091
20201117-F28V-A5-10-1-20	70	7068
20201117-F28V-A5-10-1-20	75	7081
20201117-F28V-A5-10-1-20	80	7157
20201117-F28V-A5-10-1-20	85	7111
20201117-F28V-A5-10-1-20	90	7177
20201117-F28V-A5-10-1-20	95	7233
20201117-F28V-A5-10-1-20	100	7259
20201117-F28V-A5-10-1-20	105	7314
20201117-F28V-A5-10-1-20	110	7362
20201117-F28V-A5-10-1-20	115	7324
20201117-F28V-A5-10-1-20	120	7323
20201117-F28V-A5-10-1-20	125	7397
20201117-F28V-A5-10-1-20	130	7392
20201117-F28V-A5-10-1-20	135	7455
20201117-F28V-A5-10-1-20	140	7485
20201117-F28V-A5-10-1-20	145	7499
20201117-F28V-A5-10-1-20	150	7583
20201117-F28V-A5-10-1-20	155	7563
20201117-F28V-A5-10-1-20	160	7655
20201117-F28V-A5-10-1-20	165	7678
20201117-F28V-A5-10-1-20	170	7692
20201117-F28V-A5-10-1-20	175	7746
20201117-F28V-A5-10-1-20	180	7752
20201117-F28V-A5-10-1-20	185	7788
20201117-F28V-A5-10-1-20	190	7868
20201117-F28V-A5-10-1-20	195	7906
20201117-F28V-A5-10-1-20	200	7883
20201117-F28V-A5-10-1-20	205	7957
20201117-F28V-A5-10-1-20	210	7899
20201117-F28V-A5-10-1-20	215	8016
20201117-F28V-A5-10-1-20	220	8133
20201117-F28V-A5-10-1-20	225	7985
20201117-F28V-A5-10-1-20	230	8104
20201117-F28V-A5-10-1-20	235	8085
20201117-F28V-A5-10-1-20	240	8179
20201117-F28V-A5-10-1-20	245	8196
20201117-F28V-A5-10-1-20	250	8183
20201117-F28V-A5-10-1-20	255	8159
20201117-F28V-A5-10-1-20	260	8286
20201117-F28V-A5-10-1-20	265	8377
20201117-F28V-A5-10-1-20	270	8314
20201117-F28V-A5-10-1-20	275	8417
20201117-F28V-A5-10-1-20	280	8459
20201117-F28V-A5-10-1-20	285	8510
20201117-F28V-A5-10-1-20	290	8386
20201117-F28V-A5-10-1-20	295	8509
20201117-F28V-A5-10-1-20	300	8581
20201117-F28V-A5-10-1-20	305	8636
20201117-F28V-A5-10-1-20	310	8589
20201117-F28V-A5-10-1-20	315	8673
20201117-F28V-A5-10-1-20	320	8747
20201117-F28V-A5-10-1-20	325	8775
20201117-F28V-A5-10-1-20	330	8705
20201117-F28V-A5-10-1-20	335	8892
20201117-F28V-A5-10-1-20	340	8858
20201117-F28V-A5-10-1-20	345	8830
20201117-F28V-A5-10-1-20	350	8982
20201117-F28V-A5-10-1-20	355	8958
20201117-F28V-A5-10-1-20	360	9002
20201117-F28V-A5-10-1-20	365	9016
20201117-F28V-A5-10-1-20	370	9053
20201117-F28V-A5-10-1-20	375	9095
20201117-F28V-A5-10-1-20	380	9055
20201117-F28V-A5-10-1-20	385	9131
20201117-F28V-A5-10-1-20	390	9188
20201117-F28V-A5-10-1-20	395	9292
20201117-F28V-A5-10-1-20	400	9333
20201117-F28V-A5-10-1-20	405	9372
20201117-F28V-A5-10-1-20	410	9315
20201117-F28V-A5-10-1-20	415	9316
20201117-F28V-A5-10-1-20	420	9418
20201117-F28V-A5-10-1-20	425	9409
20201117-F28V-A5-10-1-20	430	9439
20201117-F28V-A5-10-1-20	435	9537
20201117-F28V-A5-10-1-20	440	9551
20201117-F28V-A5-10-1-20	445	9551
20201117-F28V-A5-10-1-20	450	9591
20201117-F28V-A5-10-1-20	455	9647
20201117-F28V-A5-10-1-20	460	9666
20201117-F28V-A5-10-1-20	465	9780
20201117-F28V-A5-10-1-20	470	9724
20201117-F28V-A5-10-1-20	475	9785
20201117-F28V-A5-10-1-20	480	9846
20201117-F28V-A5-10-1-20	485	9855
20201117-F28V-A5-10-1-20	490	9871
20201117-F28V-A5-10-1-20	495	9926
20201117-F28V-A5-10-1-20	500	9924
20201117-F28V-A5-10-1-20	505	10014
20201117-F28V-A5-10-1-20	510	10074
20201117-F28V-A5-10-1-20	515	10043
20201117-F28V-A5-10-1-20	520	10141
20201117-F28V-A5-10-1-20	525	10152
20201117-F28V-A5-10-1-20	530	10248
20201117-F28V-A5-10-1-20	535	10251
20201117-F28V-A5-10-1-20	540	10336
20201117-F28V-A5-10-1-20	545	10337
20201117-F28V-A5-10-1-20	550	10332
20201117-F28V-A5-10-1-20	555	10385
20201117-F28V-A5-10-1-20	560	10469
20201117-F28V-A5-10-1-20	565	10462
20201117-F28V-A5-10-1-20	570	10584
20201117-F28V-A5-10-1-20	575	10585
20201117-F28V-A5-10-1-20	580	10575
20201117-F28V-A5-10-1-20	585	10606
20201117-F28V-A5-10-1-20	590	10619
20201117-F28V-A5-10-1-20	595	10722
20201117-F28V-A5-10-1-20	600	10759
20201117-F28V-A5-10-1-20	605	10789
20201117-F28V-A5-10-1-20	610	10842
20201117-F28V-A5-10-1-20	615	10879
20201117-F28V-A5-10-1-20	620	10898
20201117-F28V-A5-10-1-20	625	10881
20201117-F28V-A5-10-1-20	630	10968
20201117-F28V-A5-10-1-20	635	11008
20201117-F28V-A5-10-1-20	640	11064
20201117-F28V-A5-10-1-20	645	11034
20201117-F28V-A5-10-1-20	650	11132
20201117-F28V-A5-10-1-20	655	11152
20201117-F28V-A5-10-1-20	660	11284
20201117-F28V-A5-10-1-20	665	11252
20201117-F28V-A5-10-1-20	670	11283
20201117-F28V-A5-10-1-20	675	11324
20201117-F28V-A5-10-1-20	680	11336
20201117-F28V-A5-10-1-20	685	11475
20201117-F28V-A5-10-1-20	690	11453
20201117-F28V-A5-10-1-20	695	11506
