condition	Time	fluorescence
20201117-WT-A1-5-1-20	0	5141
20201117-WT-A1-5-1-20	5	5256
20201117-WT-A1-5-1-20	10	5346
20201117-WT-A1-5-1-20	15	5480
20201117-WT-A1-5-1-20	20	5589
20201117-WT-A1-5-1-20	25	5730
20201117-WT-A1-5-1-20	30	5883
20201117-WT-A1-5-1-20	35	5923
20201117-WT-A1-5-1-20	40	6061
20201117-WT-A1-5-1-20	45	6255
20201117-WT-A1-5-1-20	50	6353
20201117-WT-A1-5-1-20	55	6488
20201117-WT-A1-5-1-20	60	6538
20201117-WT-A1-5-1-20	65	6731
20201117-WT-A1-5-1-20	70	6858
20201117-WT-A1-5-1-20	75	6974
20201117-WT-A1-5-1-20	80	7099
20201117-WT-A1-5-1-20	85	7256
20201117-WT-A1-5-1-20	90	7339
20201117-WT-A1-5-1-20	95	7390
20201117-WT-A1-5-1-20	100	7644
20201117-WT-A1-5-1-20	105	7642
20201117-WT-A1-5-1-20	110	7790
20201117-WT-A1-5-1-20	115	7940
20201117-WT-A1-5-1-20	120	8066
20201117-WT-A1-5-1-20	125	8214
20201117-WT-A1-5-1-20	130	8267
20201117-WT-A1-5-1-20	135	8419
20201117-WT-A1-5-1-20	140	8535
20201117-WT-A1-5-1-20	145	8643
20201117-WT-A1-5-1-20	150	8826
20201117-WT-A1-5-1-20	155	8879
20201117-WT-A1-5-1-20	160	9002
20201117-WT-A1-5-1-20	165	9166
20201117-WT-A1-5-1-20	170	9333
20201117-WT-A1-5-1-20	175	9390
20201117-WT-A1-5-1-20	180	9498
20201117-WT-A1-5-1-20	185	9613
20201117-WT-A1-5-1-20	190	9777
20201117-WT-A1-5-1-20	195	9920
20201117-WT-A1-5-1-20	200	9873
20201117-WT-A1-5-1-20	205	10097
20201117-WT-A1-5-1-20	210	10261
20201117-WT-A1-5-1-20	215	10354
20201117-WT-A1-5-1-20	220	10491
20201117-WT-A1-5-1-20	225	10596
20201117-WT-A1-5-1-20	230	10722
20201117-WT-A1-5-1-20	235	10788
20201117-WT-A1-5-1-20	240	10946
20201117-WT-A1-5-1-20	245	11044
20201117-WT-A1-5-1-20	250	11175
20201117-WT-A1-5-1-20	255	11295
20201117-WT-A1-5-1-20	260	11384
20201117-WT-A1-5-1-20	265	11506
20201117-WT-A1-5-1-20	270	11586
20201117-WT-A1-5-1-20	275	11751
20201117-WT-A1-5-1-20	280	11888
20201117-WT-A1-5-1-20	285	11896
20201117-WT-A1-5-1-20	290	12041
20201117-WT-A1-5-1-20	295	12192
20201117-WT-A1-5-1-20	300	12350
20201117-WT-A1-5-1-20	305	12366
20201117-WT-A1-5-1-20	310	12500
20201117-WT-A1-5-1-20	315	12635
20201117-WT-A1-5-1-20	320	12730
20201117-WT-A1-5-1-20	325	12802
20201117-WT-A1-5-1-20	330	12826
20201117-WT-A1-5-1-20	335	12921
20201117-WT-A1-5-1-20	340	13134
20201117-WT-A1-5-1-20	345	13123
20201117-WT-A1-5-1-20	350	13208
20201117-WT-A1-5-1-20	355	13344
20201117-WT-A1-5-1-20	360	13621
20201117-WT-A1-5-1-20	365	13589
20201117-WT-A1-5-1-20	370	13760
20201117-WT-A1-5-1-20	375	13648
20201117-WT-A1-5-1-20	380	13944
20201117-WT-A1-5-1-20	385	13924
20201117-WT-A1-5-1-20	390	14100
20201117-WT-A1-5-1-20	395	14122
20201117-WT-A1-5-1-20	400	14253
20201117-WT-A1-5-1-20	405	14208
20201117-WT-A1-5-1-20	410	14358
20201117-WT-A1-5-1-20	415	14377
20201117-WT-A1-5-1-20	420	14545
20201117-WT-A1-5-1-20	425	14502
20201117-WT-A1-5-1-20	430	14679
20201117-WT-A1-5-1-20	435	14586
20201117-WT-A1-5-1-20	440	14736
20201117-WT-A1-5-1-20	445	14815
20201117-WT-A1-5-1-20	450	14876
20201117-WT-A1-5-1-20	455	14933
20201117-WT-A1-5-1-20	460	14957
20201117-WT-A1-5-1-20	465	14996
20201117-WT-A1-5-1-20	470	15091
20201117-WT-A1-5-1-20	475	15165
20201117-WT-A1-5-1-20	480	15100
20201117-WT-A1-5-1-20	485	15245
20201117-WT-A1-5-1-20	490	15150
20201117-WT-A1-5-1-20	495	15156
20201117-WT-A1-5-1-20	500	15233
20201117-WT-A1-5-1-20	505	15203
20201117-WT-A1-5-1-20	510	15266
20201117-WT-A1-5-1-20	515	15323
20201117-WT-A1-5-1-20	520	15282
20201117-WT-A1-5-1-20	525	15371
20201117-WT-A1-5-1-20	530	15337
20201117-WT-A1-5-1-20	535	15317
20201117-WT-A1-5-1-20	540	15313
20201117-WT-A1-5-1-20	545	15359
20201117-WT-A1-5-1-20	550	15255
20201117-WT-A1-5-1-20	555	15320
20201117-WT-A1-5-1-20	560	15338
20201117-WT-A1-5-1-20	565	15280
20201117-WT-A1-5-1-20	570	15419
20201117-WT-A1-5-1-20	575	15290
20201117-WT-A1-5-1-20	580	15314
20201117-WT-A1-5-1-20	585	15480
20201117-WT-A1-5-1-20	590	15276
20201117-WT-A1-5-1-20	595	15450
20201117-WT-A1-5-1-20	600	15213
20201117-WT-A1-5-1-20	605	15373
20201117-WT-A1-5-1-20	610	15271
20201117-WT-A1-5-1-20	615	15190
20201117-WT-A1-5-1-20	620	15294
20201117-WT-A1-5-1-20	625	15303
20201117-WT-A1-5-1-20	630	15223
20201117-WT-A1-5-1-20	635	15264
20201117-WT-A1-5-1-20	640	15388
20201117-WT-A1-5-1-20	645	15329
20201117-WT-A1-5-1-20	650	15214
20201117-WT-A1-5-1-20	655	15242
20201117-WT-A1-5-1-20	660	15421
20201117-WT-A1-5-1-20	665	15250
20201117-WT-A1-5-1-20	670	15228
20201117-WT-A1-5-1-20	675	15292
20201117-WT-A1-5-1-20	680	15211
20201117-WT-A1-5-1-20	685	15393
20201117-WT-A1-5-1-20	690	15353
20201117-WT-A1-5-1-20	695	15340
20201117-WT-A1-5-1-20	700	15437
20201117-WT-A1-5-1-20	705	15228
20201117-WT-A1-5-1-20	710	15231
20201117-WT-A1-5-1-20	715	15338
20201117-WT-A1-5-1-20	720	15378
20201117-WT-A1-5-1-20	725	15207
20201117-WT-A1-5-1-20	730	15267
20201117-WT-A1-5-1-20	735	15247
20201117-WT-A1-5-1-20	740	15259
20201117-WT-A1-5-1-20	745	15249
20201117-WT-A1-5-1-20	750	15219
20201117-WT-A1-5-1-20	755	15246
20201117-WT-A1-5-1-20	760	15182
20201117-WT-A1-5-1-20	765	15241
20201117-WT-A1-5-1-20	770	15206
20201117-WT-A1-5-1-20	775	15280
20201117-WT-A1-5-1-20	780	15258
20201117-WT-A1-5-1-20	785	15260
20201117-WT-A1-5-1-20	790	15174
20201117-WT-A1-5-1-20	795	15123
20201117-WT-A1-5-1-20	800	15122
20201117-WT-A1-5-1-20	805	15213
20201117-WT-A1-5-1-20	810	15227
20201117-WT-A1-5-1-20	815	15085
20201117-WT-A1-5-1-20	820	15206
20201117-WT-A1-5-1-20	825	15231
20201117-WT-A1-5-1-20	830	15295
20201117-WT-A1-5-1-20	835	15133
20201117-WT-A1-5-1-20	840	15089
20201117-WT-A1-5-1-20	845	15212
20201117-WT-A1-5-1-20	850	15237
20201117-WT-A1-5-1-20	855	15149
20201117-WT-A1-5-1-20	860	15062
20201117-WT-A1-5-1-20	865	15151
20201117-WT-A1-5-1-20	870	15118
20201117-WT-A1-5-1-20	875	15141
20201117-WT-A1-5-1-20	880	15061
20201117-WT-A1-5-1-20	885	15056
20201117-WT-A1-5-1-20	890	15002
20201117-WT-A1-5-1-20	895	15023
20201117-WT-A1-5-1-20	900	15113
20201117-WT-A1-5-1-20	905	15146
20201117-WT-A1-5-1-20	910	15076
20201117-WT-A1-5-1-20	915	15028
20201117-WT-A1-5-1-20	920	15037
20201117-WT-A1-5-1-20	925	15139
20201117-WT-A1-5-1-20	930	15038
20201117-WT-A1-5-1-20	935	15082
20201117-WT-A1-5-1-20	940	15112
20201117-WT-A1-5-1-20	945	15127
20201117-WT-A1-5-1-20	950	15144
20201117-WT-A1-5-1-20	955	14945
20201117-WT-A1-5-1-20	960	15037
20201117-WT-A1-5-1-20	965	15126
20201117-WT-A1-5-1-20	970	14990
20201117-WT-A1-5-1-20	975	14989
20201117-WT-A1-5-1-20	980	15164
20201117-WT-A1-5-1-20	985	15046
20201117-WT-A1-5-1-20	990	15147
20201117-WT-A1-5-1-20	995	15039
20201117-WT-A1-5-1-20	1000	14977
20201117-WT-A1-5-1-20	1005	15012
20201117-WT-A1-5-1-20	1010	15066
20201117-WT-A1-5-1-20	1015	14966
20201117-WT-A1-5-1-20	1020	15073
