condition	Time	fluorescence
20210117-G35D-C10-5-0-20	0	4740
20210117-G35D-C10-5-0-20	5	4739
20210117-G35D-C10-5-0-20	10	4740
20210117-G35D-C10-5-0-20	15	4735
20210117-G35D-C10-5-0-20	20	4730
20210117-G35D-C10-5-0-20	25	4719
20210117-G35D-C10-5-0-20	30	4787
20210117-G35D-C10-5-0-20	35	4802
20210117-G35D-C10-5-0-20	40	4804
20210117-G35D-C10-5-0-20	45	4769
20210117-G35D-C10-5-0-20	50	4753
20210117-G35D-C10-5-0-20	55	4804
20210117-G35D-C10-5-0-20	60	4803
20210117-G35D-C10-5-0-20	65	4810
20210117-G35D-C10-5-0-20	70	4823
20210117-G35D-C10-5-0-20	75	4825
20210117-G35D-C10-5-0-20	80	4810
20210117-G35D-C10-5-0-20	85	4850
20210117-G35D-C10-5-0-20	90	4794
20210117-G35D-C10-5-0-20	95	4826
20210117-G35D-C10-5-0-20	100	4856
20210117-G35D-C10-5-0-20	105	4811
20210117-G35D-C10-5-0-20	110	4790
20210117-G35D-C10-5-0-20	115	4813
20210117-G35D-C10-5-0-20	120	4808
20210117-G35D-C10-5-0-20	125	4837
20210117-G35D-C10-5-0-20	130	4826
20210117-G35D-C10-5-0-20	135	4791
20210117-G35D-C10-5-0-20	140	4825
20210117-G35D-C10-5-0-20	145	4816
20210117-G35D-C10-5-0-20	150	4847
20210117-G35D-C10-5-0-20	155	4893
20210117-G35D-C10-5-0-20	160	4805
20210117-G35D-C10-5-0-20	165	4814
20210117-G35D-C10-5-0-20	170	4840
20210117-G35D-C10-5-0-20	175	4811
20210117-G35D-C10-5-0-20	180	4836
20210117-G35D-C10-5-0-20	185	4869
20210117-G35D-C10-5-0-20	190	4833
20210117-G35D-C10-5-0-20	195	4842
20210117-G35D-C10-5-0-20	200	4818
20210117-G35D-C10-5-0-20	205	4850
20210117-G35D-C10-5-0-20	210	4861
20210117-G35D-C10-5-0-20	215	4856
20210117-G35D-C10-5-0-20	220	4817
20210117-G35D-C10-5-0-20	225	4882
