condition	Time	fluorescence
20210118-F54K-E10-5-0-20	0	7012
20210118-F54K-E10-5-0-20	5	7045
20210118-F54K-E10-5-0-20	10	7026
20210118-F54K-E10-5-0-20	15	7068
20210118-F54K-E10-5-0-20	20	7019
20210118-F54K-E10-5-0-20	25	6993
20210118-F54K-E10-5-0-20	30	7018
20210118-F54K-E10-5-0-20	35	6976
20210118-F54K-E10-5-0-20	40	7060
20210118-F54K-E10-5-0-20	45	6982
20210118-F54K-E10-5-0-20	50	7030
20210118-F54K-E10-5-0-20	55	7035
20210118-F54K-E10-5-0-20	60	7044
20210118-F54K-E10-5-0-20	65	6989
20210118-F54K-E10-5-0-20	70	7021
20210118-F54K-E10-5-0-20	75	7029
20210118-F54K-E10-5-0-20	80	7060
20210118-F54K-E10-5-0-20	85	6976
20210118-F54K-E10-5-0-20	90	7013
20210118-F54K-E10-5-0-20	95	7018
20210118-F54K-E10-5-0-20	100	6986
20210118-F54K-E10-5-0-20	105	7073
20210118-F54K-E10-5-0-20	110	7042
20210118-F54K-E10-5-0-20	115	7001
20210118-F54K-E10-5-0-20	120	7066
20210118-F54K-E10-5-0-20	125	6962
20210118-F54K-E10-5-0-20	130	6986
20210118-F54K-E10-5-0-20	135	7006
20210118-F54K-E10-5-0-20	140	6952
20210118-F54K-E10-5-0-20	145	6955
20210118-F54K-E10-5-0-20	150	7032
20210118-F54K-E10-5-0-20	155	6990
20210118-F54K-E10-5-0-20	160	6999
20210118-F54K-E10-5-0-20	165	7051
20210118-F54K-E10-5-0-20	170	7025
20210118-F54K-E10-5-0-20	175	7056
20210118-F54K-E10-5-0-20	180	7064
20210118-F54K-E10-5-0-20	185	7005
20210118-F54K-E10-5-0-20	190	6996
20210118-F54K-E10-5-0-20	195	7016
20210118-F54K-E10-5-0-20	200	7044
20210118-F54K-E10-5-0-20	205	7032
20210118-F54K-E10-5-0-20	210	6994
20210118-F54K-E10-5-0-20	215	6975
20210118-F54K-E10-5-0-20	220	7034
20210118-F54K-E10-5-0-20	225	7002
20210118-F54K-E10-5-0-20	230	7026
20210118-F54K-E10-5-0-20	235	7003
20210118-F54K-E10-5-0-20	240	6987
20210118-F54K-E10-5-0-20	245	7036
20210118-F54K-E10-5-0-20	250	7064
20210118-F54K-E10-5-0-20	255	7039
20210118-F54K-E10-5-0-20	260	7014
20210118-F54K-E10-5-0-20	265	7000
20210118-F54K-E10-5-0-20	270	7024
20210118-F54K-E10-5-0-20	275	7006
20210118-F54K-E10-5-0-20	280	7010
20210118-F54K-E10-5-0-20	285	7068
20210118-F54K-E10-5-0-20	290	7035
20210118-F54K-E10-5-0-20	295	7076
