condition	Time	fluorescence
20210118-F54A-E8-5-0-20	0	6877
20210118-F54A-E8-5-0-20	5	6927
20210118-F54A-E8-5-0-20	10	6965
20210118-F54A-E8-5-0-20	15	6887
20210118-F54A-E8-5-0-20	20	6929
20210118-F54A-E8-5-0-20	25	6927
20210118-F54A-E8-5-0-20	30	6959
20210118-F54A-E8-5-0-20	35	6977
20210118-F54A-E8-5-0-20	40	6976
20210118-F54A-E8-5-0-20	45	6957
20210118-F54A-E8-5-0-20	50	6974
20210118-F54A-E8-5-0-20	55	6969
20210118-F54A-E8-5-0-20	60	6940
20210118-F54A-E8-5-0-20	65	7045
20210118-F54A-E8-5-0-20	70	6913
20210118-F54A-E8-5-0-20	75	6981
20210118-F54A-E8-5-0-20	80	6975
20210118-F54A-E8-5-0-20	85	7041
20210118-F54A-E8-5-0-20	90	6981
20210118-F54A-E8-5-0-20	95	6984
20210118-F54A-E8-5-0-20	100	7062
20210118-F54A-E8-5-0-20	105	7006
20210118-F54A-E8-5-0-20	110	6999
20210118-F54A-E8-5-0-20	115	7004
20210118-F54A-E8-5-0-20	120	6978
20210118-F54A-E8-5-0-20	125	6972
20210118-F54A-E8-5-0-20	130	6946
20210118-F54A-E8-5-0-20	135	6976
20210118-F54A-E8-5-0-20	140	6947
20210118-F54A-E8-5-0-20	145	6993
20210118-F54A-E8-5-0-20	150	6992
20210118-F54A-E8-5-0-20	155	6986
20210118-F54A-E8-5-0-20	160	7005
20210118-F54A-E8-5-0-20	165	7032
20210118-F54A-E8-5-0-20	170	7021
20210118-F54A-E8-5-0-20	175	7031
20210118-F54A-E8-5-0-20	180	6984
20210118-F54A-E8-5-0-20	185	6937
20210118-F54A-E8-5-0-20	190	6966
20210118-F54A-E8-5-0-20	195	6992
20210118-F54A-E8-5-0-20	200	6973
20210118-F54A-E8-5-0-20	205	7006
20210118-F54A-E8-5-0-20	210	7044
20210118-F54A-E8-5-0-20	215	6986
20210118-F54A-E8-5-0-20	220	7007
20210118-F54A-E8-5-0-20	225	7046
20210118-F54A-E8-5-0-20	230	6994
20210118-F54A-E8-5-0-20	235	7012
20210118-F54A-E8-5-0-20	240	7002
20210118-F54A-E8-5-0-20	245	7033
20210118-F54A-E8-5-0-20	250	7005
20210118-F54A-E8-5-0-20	255	7002
20210118-F54A-E8-5-0-20	260	7035
20210118-F54A-E8-5-0-20	265	7061
20210118-F54A-E8-5-0-20	270	6982
20210118-F54A-E8-5-0-20	275	7047
20210118-F54A-E8-5-0-20	280	7035
20210118-F54A-E8-5-0-20	285	6948
20210118-F54A-E8-5-0-20	290	6964
20210118-F54A-E8-5-0-20	295	6962
20210118-F54A-E8-5-0-20	300	7054
20210118-F54A-E8-5-0-20	305	6977
20210118-F54A-E8-5-0-20	310	7016
20210118-F54A-E8-5-0-20	315	6975
20210118-F54A-E8-5-0-20	320	7003
20210118-F54A-E8-5-0-20	325	7014
20210118-F54A-E8-5-0-20	330	6960
20210118-F54A-E8-5-0-20	335	6972
20210118-F54A-E8-5-0-20	340	7003
20210118-F54A-E8-5-0-20	345	7015
20210118-F54A-E8-5-0-20	350	7032
20210118-F54A-E8-5-0-20	355	7025
20210118-F54A-E8-5-0-20	360	7002
20210118-F54A-E8-5-0-20	365	6977
20210118-F54A-E8-5-0-20	370	6993
20210118-F54A-E8-5-0-20	375	7064
20210118-F54A-E8-5-0-20	380	7073
20210118-F54A-E8-5-0-20	385	7037
20210118-F54A-E8-5-0-20	390	7065
20210118-F54A-E8-5-0-20	395	7024
20210118-F54A-E8-5-0-20	400	6992
20210118-F54A-E8-5-0-20	405	6984
20210118-F54A-E8-5-0-20	410	7019
20210118-F54A-E8-5-0-20	415	7061
20210118-F54A-E8-5-0-20	420	6969
20210118-F54A-E8-5-0-20	425	7025
20210118-F54A-E8-5-0-20	430	7058
20210118-F54A-E8-5-0-20	435	7056
20210118-F54A-E8-5-0-20	440	7012
20210118-F54A-E8-5-0-20	445	6994
20210118-F54A-E8-5-0-20	450	7004
20210118-F54A-E8-5-0-20	455	7020
20210118-F54A-E8-5-0-20	460	7039
20210118-F54A-E8-5-0-20	465	7014
20210118-F54A-E8-5-0-20	470	7030
20210118-F54A-E8-5-0-20	475	7031
20210118-F54A-E8-5-0-20	480	7008
20210118-F54A-E8-5-0-20	485	7003
20210118-F54A-E8-5-0-20	490	7014
20210118-F54A-E8-5-0-20	495	7052
20210118-F54A-E8-5-0-20	500	7022
20210118-F54A-E8-5-0-20	505	7021
20210118-F54A-E8-5-0-20	510	6987
20210118-F54A-E8-5-0-20	515	6995
20210118-F54A-E8-5-0-20	520	7045
20210118-F54A-E8-5-0-20	525	6985
20210118-F54A-E8-5-0-20	530	6984
20210118-F54A-E8-5-0-20	535	6996
20210118-F54A-E8-5-0-20	540	6988
20210118-F54A-E8-5-0-20	545	7087
20210118-F54A-E8-5-0-20	550	7063
20210118-F54A-E8-5-0-20	555	7080
20210118-F54A-E8-5-0-20	560	7029
20210118-F54A-E8-5-0-20	565	7073
20210118-F54A-E8-5-0-20	570	7026
20210118-F54A-E8-5-0-20	575	6975
20210118-F54A-E8-5-0-20	580	7004
20210118-F54A-E8-5-0-20	585	7039
20210118-F54A-E8-5-0-20	590	7022
20210118-F54A-E8-5-0-20	595	7031
20210118-F54A-E8-5-0-20	600	7074
20210118-F54A-E8-5-0-20	605	7086
20210118-F54A-E8-5-0-20	610	6995
20210118-F54A-E8-5-0-20	615	7023
20210118-F54A-E8-5-0-20	620	6978
20210118-F54A-E8-5-0-20	625	7024
20210118-F54A-E8-5-0-20	630	6984
20210118-F54A-E8-5-0-20	635	7091
20210118-F54A-E8-5-0-20	640	7020
20210118-F54A-E8-5-0-20	645	7069
20210118-F54A-E8-5-0-20	650	7049
20210118-F54A-E8-5-0-20	655	7094
20210118-F54A-E8-5-0-20	660	7028
20210118-F54A-E8-5-0-20	665	6987
20210118-F54A-E8-5-0-20	670	7007
20210118-F54A-E8-5-0-20	675	7016
20210118-F54A-E8-5-0-20	680	7033
20210118-F54A-E8-5-0-20	685	7065
20210118-F54A-E8-5-0-20	690	7059
20210118-F54A-E8-5-0-20	695	7133
20210118-F54A-E8-5-0-20	700	6999
20210118-F54A-E8-5-0-20	705	7018
20210118-F54A-E8-5-0-20	710	6991
20210118-F54A-E8-5-0-20	715	7002
20210118-F54A-E8-5-0-20	720	7046
20210118-F54A-E8-5-0-20	725	7060
20210118-F54A-E8-5-0-20	730	7062
20210118-F54A-E8-5-0-20	735	7034
20210118-F54A-E8-5-0-20	740	7055
20210118-F54A-E8-5-0-20	745	7074
20210118-F54A-E8-5-0-20	750	7053
20210118-F54A-E8-5-0-20	755	7080
20210118-F54A-E8-5-0-20	760	6983
20210118-F54A-E8-5-0-20	765	7007
20210118-F54A-E8-5-0-20	770	7071
20210118-F54A-E8-5-0-20	775	7008
20210118-F54A-E8-5-0-20	780	7078
20210118-F54A-E8-5-0-20	785	7052
20210118-F54A-E8-5-0-20	790	7087
20210118-F54A-E8-5-0-20	795	7066
20210118-F54A-E8-5-0-20	800	7067
20210118-F54A-E8-5-0-20	805	7025
20210118-F54A-E8-5-0-20	810	7003
20210118-F54A-E8-5-0-20	815	7094
20210118-F54A-E8-5-0-20	820	7058
20210118-F54A-E8-5-0-20	825	7056
20210118-F54A-E8-5-0-20	830	7084
20210118-F54A-E8-5-0-20	835	7057
20210118-F54A-E8-5-0-20	840	7038
20210118-F54A-E8-5-0-20	845	7008
20210118-F54A-E8-5-0-20	850	7102
20210118-F54A-E8-5-0-20	855	6990
20210118-F54A-E8-5-0-20	860	7007
20210118-F54A-E8-5-0-20	865	7045
20210118-F54A-E8-5-0-20	870	7054
20210118-F54A-E8-5-0-20	875	7064
20210118-F54A-E8-5-0-20	880	6994
20210118-F54A-E8-5-0-20	885	7053
20210118-F54A-E8-5-0-20	890	7073
20210118-F54A-E8-5-0-20	895	7041
20210118-F54A-E8-5-0-20	900	7060
20210118-F54A-E8-5-0-20	905	7015
20210118-F54A-E8-5-0-20	910	7078
20210118-F54A-E8-5-0-20	915	7066
20210118-F54A-E8-5-0-20	920	7137
20210118-F54A-E8-5-0-20	925	7053
20210118-F54A-E8-5-0-20	930	7051
20210118-F54A-E8-5-0-20	935	7137
20210118-F54A-E8-5-0-20	940	7045
