condition	Time	fluorescence
20210117-G35D-C3-5-1-20	0	5688
20210117-G35D-C3-5-1-20	5	5959
20210117-G35D-C3-5-1-20	10	6153
20210117-G35D-C3-5-1-20	15	6336
20210117-G35D-C3-5-1-20	20	6541
20210117-G35D-C3-5-1-20	25	6733
20210117-G35D-C3-5-1-20	30	6907
20210117-G35D-C3-5-1-20	35	7185
20210117-G35D-C3-5-1-20	40	7397
20210117-G35D-C3-5-1-20	45	7629
20210117-G35D-C3-5-1-20	50	7778
20210117-G35D-C3-5-1-20	55	7945
20210117-G35D-C3-5-1-20	60	8222
20210117-G35D-C3-5-1-20	65	8492
20210117-G35D-C3-5-1-20	70	8723
20210117-G35D-C3-5-1-20	75	8859
20210117-G35D-C3-5-1-20	80	9103
20210117-G35D-C3-5-1-20	85	9351
20210117-G35D-C3-5-1-20	90	9539
20210117-G35D-C3-5-1-20	95	9851
20210117-G35D-C3-5-1-20	100	10029
20210117-G35D-C3-5-1-20	105	10378
20210117-G35D-C3-5-1-20	110	10586
20210117-G35D-C3-5-1-20	115	10694
20210117-G35D-C3-5-1-20	120	10955
20210117-G35D-C3-5-1-20	125	11165
20210117-G35D-C3-5-1-20	130	11419
20210117-G35D-C3-5-1-20	135	11574
20210117-G35D-C3-5-1-20	140	11799
20210117-G35D-C3-5-1-20	145	11991
20210117-G35D-C3-5-1-20	150	12147
20210117-G35D-C3-5-1-20	155	12418
20210117-G35D-C3-5-1-20	160	12601
20210117-G35D-C3-5-1-20	165	12772
20210117-G35D-C3-5-1-20	170	13021
20210117-G35D-C3-5-1-20	175	13282
20210117-G35D-C3-5-1-20	180	13376
20210117-G35D-C3-5-1-20	185	13520
20210117-G35D-C3-5-1-20	190	13779
20210117-G35D-C3-5-1-20	195	13776
20210117-G35D-C3-5-1-20	200	14004
20210117-G35D-C3-5-1-20	205	14206
20210117-G35D-C3-5-1-20	210	14533
20210117-G35D-C3-5-1-20	215	14497
20210117-G35D-C3-5-1-20	220	14693
20210117-G35D-C3-5-1-20	225	14869
20210117-G35D-C3-5-1-20	230	14972
20210117-G35D-C3-5-1-20	235	15121
20210117-G35D-C3-5-1-20	240	15314
20210117-G35D-C3-5-1-20	245	15451
20210117-G35D-C3-5-1-20	250	15526
20210117-G35D-C3-5-1-20	255	15574
20210117-G35D-C3-5-1-20	260	15884
20210117-G35D-C3-5-1-20	265	15740
20210117-G35D-C3-5-1-20	270	15881
20210117-G35D-C3-5-1-20	275	16005
20210117-G35D-C3-5-1-20	280	16106
20210117-G35D-C3-5-1-20	285	16117
20210117-G35D-C3-5-1-20	290	16222
20210117-G35D-C3-5-1-20	295	16385
20210117-G35D-C3-5-1-20	300	16173
20210117-G35D-C3-5-1-20	305	16438
20210117-G35D-C3-5-1-20	310	16277
20210117-G35D-C3-5-1-20	315	16457
20210117-G35D-C3-5-1-20	320	16334
20210117-G35D-C3-5-1-20	325	16441
20210117-G35D-C3-5-1-20	330	16416
20210117-G35D-C3-5-1-20	335	16337
20210117-G35D-C3-5-1-20	340	16432
20210117-G35D-C3-5-1-20	345	16317
20210117-G35D-C3-5-1-20	350	16368
20210117-G35D-C3-5-1-20	355	16565
20210117-G35D-C3-5-1-20	360	16342
20210117-G35D-C3-5-1-20	365	16319
20210117-G35D-C3-5-1-20	370	16444
20210117-G35D-C3-5-1-20	375	16346
20210117-G35D-C3-5-1-20	380	16365
20210117-G35D-C3-5-1-20	385	16450
20210117-G35D-C3-5-1-20	390	16424
20210117-G35D-C3-5-1-20	395	16467
20210117-G35D-C3-5-1-20	400	16371
20210117-G35D-C3-5-1-20	405	16404
20210117-G35D-C3-5-1-20	410	16366
20210117-G35D-C3-5-1-20	415	16373
20210117-G35D-C3-5-1-20	420	16421
20210117-G35D-C3-5-1-20	425	16318
20210117-G35D-C3-5-1-20	430	16434
20210117-G35D-C3-5-1-20	435	16331
20210117-G35D-C3-5-1-20	440	16297
20210117-G35D-C3-5-1-20	445	16417
20210117-G35D-C3-5-1-20	450	16445
20210117-G35D-C3-5-1-20	455	16460
20210117-G35D-C3-5-1-20	460	16498
20210117-G35D-C3-5-1-20	465	16445
20210117-G35D-C3-5-1-20	470	16388
20210117-G35D-C3-5-1-20	475	16463
20210117-G35D-C3-5-1-20	480	16434
20210117-G35D-C3-5-1-20	485	16319
20210117-G35D-C3-5-1-20	490	16419
20210117-G35D-C3-5-1-20	495	16423
20210117-G35D-C3-5-1-20	500	16325
20210117-G35D-C3-5-1-20	505	16299
20210117-G35D-C3-5-1-20	510	16380
20210117-G35D-C3-5-1-20	515	16379
20210117-G35D-C3-5-1-20	520	16259
20210117-G35D-C3-5-1-20	525	16257
20210117-G35D-C3-5-1-20	530	16301
20210117-G35D-C3-5-1-20	535	16339
20210117-G35D-C3-5-1-20	540	16416
20210117-G35D-C3-5-1-20	545	16188
20210117-G35D-C3-5-1-20	550	16215
20210117-G35D-C3-5-1-20	555	16253
20210117-G35D-C3-5-1-20	560	16405
20210117-G35D-C3-5-1-20	565	16220
20210117-G35D-C3-5-1-20	570	16255
20210117-G35D-C3-5-1-20	575	16286
20210117-G35D-C3-5-1-20	580	16175
20210117-G35D-C3-5-1-20	585	16315
20210117-G35D-C3-5-1-20	590	16372
20210117-G35D-C3-5-1-20	595	16286
20210117-G35D-C3-5-1-20	600	16320
20210117-G35D-C3-5-1-20	605	16263
20210117-G35D-C3-5-1-20	610	16402
20210117-G35D-C3-5-1-20	615	16323
20210117-G35D-C3-5-1-20	620	16393
20210117-G35D-C3-5-1-20	625	16226
20210117-G35D-C3-5-1-20	630	16245
20210117-G35D-C3-5-1-20	635	16288
20210117-G35D-C3-5-1-20	640	16395
20210117-G35D-C3-5-1-20	645	16272
20210117-G35D-C3-5-1-20	650	16212
20210117-G35D-C3-5-1-20	655	16159
20210117-G35D-C3-5-1-20	660	16185
20210117-G35D-C3-5-1-20	665	16256
20210117-G35D-C3-5-1-20	670	16254
20210117-G35D-C3-5-1-20	675	16209
20210117-G35D-C3-5-1-20	680	16223
20210117-G35D-C3-5-1-20	685	16236
20210117-G35D-C3-5-1-20	690	16101
20210117-G35D-C3-5-1-20	695	16156
