condition	Time	fluorescence
20201117-F28Y-A8-5.1976-0-20	0	4326
20201117-F28Y-A8-5.1976-0-20	5	4285
20201117-F28Y-A8-5.1976-0-20	10	4295
20201117-F28Y-A8-5.1976-0-20	15	4273
20201117-F28Y-A8-5.1976-0-20	20	4318
20201117-F28Y-A8-5.1976-0-20	25	4302
20201117-F28Y-A8-5.1976-0-20	30	4323
20201117-F28Y-A8-5.1976-0-20	35	4331
20201117-F28Y-A8-5.1976-0-20	40	4350
20201117-F28Y-A8-5.1976-0-20	45	4343
20201117-F28Y-A8-5.1976-0-20	50	4340
20201117-F28Y-A8-5.1976-0-20	55	4267
20201117-F28Y-A8-5.1976-0-20	60	4365
20201117-F28Y-A8-5.1976-0-20	65	4323
20201117-F28Y-A8-5.1976-0-20	70	4319
20201117-F28Y-A8-5.1976-0-20	75	4331
20201117-F28Y-A8-5.1976-0-20	80	4341
20201117-F28Y-A8-5.1976-0-20	85	4369
20201117-F28Y-A8-5.1976-0-20	90	4356
20201117-F28Y-A8-5.1976-0-20	95	4380
20201117-F28Y-A8-5.1976-0-20	100	4361
20201117-F28Y-A8-5.1976-0-20	105	4340
20201117-F28Y-A8-5.1976-0-20	110	4394
20201117-F28Y-A8-5.1976-0-20	115	4413
20201117-F28Y-A8-5.1976-0-20	120	4367
20201117-F28Y-A8-5.1976-0-20	125	4374
20201117-F28Y-A8-5.1976-0-20	130	4400
20201117-F28Y-A8-5.1976-0-20	135	4404
20201117-F28Y-A8-5.1976-0-20	140	4406
20201117-F28Y-A8-5.1976-0-20	145	4434
20201117-F28Y-A8-5.1976-0-20	150	4444
20201117-F28Y-A8-5.1976-0-20	155	4407
20201117-F28Y-A8-5.1976-0-20	160	4400
20201117-F28Y-A8-5.1976-0-20	165	4449
20201117-F28Y-A8-5.1976-0-20	170	4386
20201117-F28Y-A8-5.1976-0-20	175	4441
20201117-F28Y-A8-5.1976-0-20	180	4458
20201117-F28Y-A8-5.1976-0-20	185	4445
20201117-F28Y-A8-5.1976-0-20	190	4432
20201117-F28Y-A8-5.1976-0-20	195	4469
20201117-F28Y-A8-5.1976-0-20	200	4444
20201117-F28Y-A8-5.1976-0-20	205	4419
20201117-F28Y-A8-5.1976-0-20	210	4418
20201117-F28Y-A8-5.1976-0-20	215	4429
20201117-F28Y-A8-5.1976-0-20	220	4390
20201117-F28Y-A8-5.1976-0-20	225	4402
20201117-F28Y-A8-5.1976-0-20	230	4447
20201117-F28Y-A8-5.1976-0-20	235	4391
20201117-F28Y-A8-5.1976-0-20	240	4406
20201117-F28Y-A8-5.1976-0-20	245	4417
20201117-F28Y-A8-5.1976-0-20	250	4364
20201117-F28Y-A8-5.1976-0-20	255	4375
20201117-F28Y-A8-5.1976-0-20	260	4360
20201117-F28Y-A8-5.1976-0-20	265	4411
20201117-F28Y-A8-5.1976-0-20	270	4375
20201117-F28Y-A8-5.1976-0-20	275	4376
20201117-F28Y-A8-5.1976-0-20	280	4373
20201117-F28Y-A8-5.1976-0-20	285	4388
20201117-F28Y-A8-5.1976-0-20	290	4383
20201117-F28Y-A8-5.1976-0-20	295	4381
20201117-F28Y-A8-5.1976-0-20	300	4331
20201117-F28Y-A8-5.1976-0-20	305	4426
20201117-F28Y-A8-5.1976-0-20	310	4379
20201117-F28Y-A8-5.1976-0-20	315	4361
20201117-F28Y-A8-5.1976-0-20	320	4349
20201117-F28Y-A8-5.1976-0-20	325	4354
20201117-F28Y-A8-5.1976-0-20	330	4357
20201117-F28Y-A8-5.1976-0-20	335	4349
20201117-F28Y-A8-5.1976-0-20	340	4351
20201117-F28Y-A8-5.1976-0-20	345	4336
20201117-F28Y-A8-5.1976-0-20	350	4357
20201117-F28Y-A8-5.1976-0-20	355	4337
20201117-F28Y-A8-5.1976-0-20	360	4364
20201117-F28Y-A8-5.1976-0-20	365	4335
20201117-F28Y-A8-5.1976-0-20	370	4346
20201117-F28Y-A8-5.1976-0-20	375	4361
20201117-F28Y-A8-5.1976-0-20	380	4338
20201117-F28Y-A8-5.1976-0-20	385	4368
20201117-F28Y-A8-5.1976-0-20	390	4368
20201117-F28Y-A8-5.1976-0-20	395	4373
20201117-F28Y-A8-5.1976-0-20	400	4353
20201117-F28Y-A8-5.1976-0-20	405	4363
20201117-F28Y-A8-5.1976-0-20	410	4370
20201117-F28Y-A8-5.1976-0-20	415	4371
20201117-F28Y-A8-5.1976-0-20	420	4396
20201117-F28Y-A8-5.1976-0-20	425	4392
20201117-F28Y-A8-5.1976-0-20	430	4404
20201117-F28Y-A8-5.1976-0-20	435	4369
20201117-F28Y-A8-5.1976-0-20	440	4328
20201117-F28Y-A8-5.1976-0-20	445	4382
20201117-F28Y-A8-5.1976-0-20	450	4337
20201117-F28Y-A8-5.1976-0-20	455	4348
20201117-F28Y-A8-5.1976-0-20	460	4381
20201117-F28Y-A8-5.1976-0-20	465	4368
20201117-F28Y-A8-5.1976-0-20	470	4334
20201117-F28Y-A8-5.1976-0-20	475	4342
20201117-F28Y-A8-5.1976-0-20	480	4361
20201117-F28Y-A8-5.1976-0-20	485	4372
20201117-F28Y-A8-5.1976-0-20	490	4318
20201117-F28Y-A8-5.1976-0-20	495	4354
20201117-F28Y-A8-5.1976-0-20	500	4371
20201117-F28Y-A8-5.1976-0-20	505	4357
20201117-F28Y-A8-5.1976-0-20	510	4389
20201117-F28Y-A8-5.1976-0-20	515	4349
20201117-F28Y-A8-5.1976-0-20	520	4379
20201117-F28Y-A8-5.1976-0-20	525	4347
20201117-F28Y-A8-5.1976-0-20	530	4365
20201117-F28Y-A8-5.1976-0-20	535	4322
20201117-F28Y-A8-5.1976-0-20	540	4332
20201117-F28Y-A8-5.1976-0-20	545	4328
20201117-F28Y-A8-5.1976-0-20	550	4369
20201117-F28Y-A8-5.1976-0-20	555	4376
20201117-F28Y-A8-5.1976-0-20	560	4325
20201117-F28Y-A8-5.1976-0-20	565	4350
